"","KSC","KBC","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计","Date","PL1_N","PH1_N","RSV","K","D","MA60","Long","Cash","YEAR"
"410",85,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,3,339.91,"2016_2018"
"411",85,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,8,204.45,"2016_2018"
"412",85,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,15,30.7400000000001,"2016_2018"
"413",85,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,16,26.6000000000002,"2016_2018"
"414",85,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,17,9.04000000000045,"2016_2018"
"415",85,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,26,"2016_2018"
"416",85,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,19,19.1700000000001,"2016_2018"
"417",85,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,20,0.460000000000214,"2016_2018"
"418",85,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,20,7.09000000000032,"2016_2018"
"419",90,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"420",90,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,408.28,"2016_2018"
"421",90,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,3,358.37,"2016_2018"
"422",90,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,8,241.3,"2016_2018"
"423",90,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,18,9.63000000000011,"2016_2018"
"424",90,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,20,25.4900000000001,"2016_2018"
"425",90,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,21,0.400000000000141,"2016_2018"
"426",90,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,5.46000000000027,"2016_2018"
"427",90,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,0.0999999999999801,"2016_2018"
"428",90,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,21,28.3400000000001,"2016_2018"
"429",90,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,12.69,"2016_2018"
"430",95,5,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,400,"2016_2018"
"431",95,10,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,0,426.07,"2016_2018"
"432",95,15,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,12,223.15,"2016_2018"
"433",95,20,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,20,18.42,"2016_2018"
"434",95,25,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,24.68,"2016_2018"
"435",95,30,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,23,1.02000000000008,"2016_2018"
"436",95,35,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,23,0.200000000000109,"2016_2018"
"437",95,40,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,22.4300000000001,"2016_2018"
"438",95,45,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,21.3700000000001,"2016_2018"
"439",95,50,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,11.8400000000001,"2016_2018"
"440",95,55,3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,22,11.6800000000001,"2016_2018"
