"","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數","Date","PL1_N","PH1_N","RSV","K","D","MA60","LowLabel","StatusCount","MartketStatus","股票代號","股票名稱","前日餘額_融券","賣出_融券","買進_融券","現券_融券","今日餘額_融券","限額_融券","前日餘額_借券賣出","當日賣出_借券賣出","當日還券_借券賣出","當日調整_借券賣出","當日餘額_借券賣出","次一營業日可限額_借券賣出"
"856",3616050,147785630,40.6,41.05,40.56,40.97,0.199999999999996,867,2018-09-27,39.41,41.05,95.1219512195123,86.2661610993175,73.8936147779704,39.3626666666667,"High",58,"Bull","00631L","元大台灣50正2","2254000","103000","13000","0","2344000","6896000","0","0","0","0","0","797142"
"857",4104050,167299100,41.15,41.29,40.38,40.7,-0.269999999999996,1051,2018-09-28,39.41,41.29,68.617021276596,80.3831144917436,76.0567813492281,39.4448333333333,"High",59,"Bull","00631L","元大台灣50正2","2344000","83000","45000","0","2382000","6271000","0","0","0","0","0","802221"
"858",1687200,69208783,40.83,41.17,40.78,41.11,0.409999999999997,542,2018-10-01,39.41,41.29,90.4255319148936,83.730586966127,78.6147165548611,39.5293333333333,"High",60,"Bull","00631L","元大台灣50正2","2382000","61000","5000","0","2438000","6271000","0","0","0","0","0","792973"
"859",4345150,175513023,41.01,41.13,40.02,40.02,-1.09,1143,2018-10-02,39.85,41.29,11.8055555555557,59.7555764959366,72.3283365352196,39.5818333333333,"High",61,"Bull","00631L","元大台灣50正2","2438000","20000","107000","0","2351000","6146000","0","0","0","0","0","825544"
"860",2564200,102664310,40.06,40.31,39.87,40.01,-0.0100000000000051,734,2018-10-03,39.87,41.29,9.85915492957749,43.1234359738169,62.5933696814187,39.6293333333333,"High",62,"Bull","00631L","元大台灣50正2","2351000","71000","46000","0","2376000","6146000","0","0","0","0","0","836576"
"861",6024026,235448051,39.63,39.63,38.86,38.89,-1.12,1920,2018-10-04,38.86,41.29,1.23456790123461,29.1604799496228,51.4490731041534,39.669,"Low",1,"NoTrend","00631L","元大台灣50正2","2376000","76000","140000","0","2312000","6146000","0","0","0","0","0","877986"
"862",10592227,403344467,38.66,38.69,37.11,37.77,-1.12,3297,2018-10-05,37.11,41.29,15.7894736842106,24.7034778611521,42.5338746898196,39.675,"Low",2,"NoTrend","00631L","元大台灣50正2","2312000","37000","166000","0","2183000","6396000","0","0","0","0","0","966038"
"863",10604427,395871535,37.36,37.83,37,37.3,-0.470000000000006,2968,2018-10-08,37,41.29,6.99300699300693,18.7999875717703,34.6225789838032,39.6633333333333,"Low",3,"NoTrend","00631L","元大台灣50正2","2183000","48000","130000","0","2101000","8646000","0","0","0","0","0","1056002"
"864",6905471,258305145,37.54,37.59,37.17,37.4,0.100000000000001,1800,2018-10-09,37,41.29,9.32400932400929,15.64132815585,28.2954953744855,39.657,"Low",4,"NoTrend","00631L","元大台灣50正2","2101000","208000","91000","0","2218000","9771000","0","0","0","0","0","1102177"
"865",19581848,648539085,35.1,35.1,31.65,31.65,-5.75,5634,2018-10-11,31.65,41.29,0,10.4275521039,22.3395142842903,39.5608333333333,"Low",5,"NoTrend","00631L","元大台灣50正2","2218000","243000","899000","0","1562000","12521000","0","0","0","0","0","1275653"
"866",12067182,394466005,31.68,33.78,31.68,33.78,2.13,3282,2018-10-12,31.65,41.17,22.373949579832,14.4096845958773,19.696237721486,39.4931666666667,"Low",6,"NoTrend","00631L","元大台灣50正2","1562000","956000","284000","0","2234000","12521000","0","0","0","0","0","1351895"
"867",7087031,234154460,33.13,33.3,32.83,32.92,-0.859999999999999,1897,2018-10-15,31.65,41.13,13.3966244725739,14.0719978881095,17.8214911103605,39.4093333333333,"Low",7,"NoTrend","00631L","元大台灣50正2","2234000","271000","548000","0","1957000","12521000","0","0","0","0","0","1396015"
"868",4822046,160526432,33.07,33.63,32.93,33.4,0.479999999999997,1734,2018-10-16,31.65,40.31,20.2078521939954,16.1172826567381,17.2534216258197,39.3211666666667,"Low",8,"NoTrend","00631L","元大台灣50正2","1957000","693000","96000","0","2554000","12521000","0","0","0","0","0","1420833"
"869",8172018,278240980,34.35,34.44,33.43,33.43,0.0300000000000011,2127,2018-10-17,31.65,39.63,22.3057644110276,18.1801099081679,17.5623177199358,39.2263333333333,"Low",9,"NoTrend","00631L","元大台灣50正2","2554000","358000","52000","0","2860000","12521000","0","0","0","0","0","1488444"
"870",4172031,139292560,33.5,33.81,33.14,33.22,-0.210000000000001,1170,2018-10-18,31.65,38.69,22.3011363636364,19.5537853933241,18.2261402777319,39.1241666666667,"Low",10,"Bear","00631L","元大台灣50正2","2860000","426000","57000","0","3229000","12771000","0","0","0","0","0","1522744"
"871",5791058,189935501,32.6,33.34,32.32,33.34,0.120000000000005,1889,2018-10-19,31.65,37.83,27.3462783171522,22.1512830346001,19.534521196688,39.0246666666667,"Low",11,"Bear","00631L","元大台灣50正2","3229000","253000","775000","0","2707000","12771000","0","0","0","0","0","1571052"
"872",7578116,250350213,32.73,33.72,32.39,33.46,0.119999999999997,2196,2018-10-22,31.65,37.59,30.4713804713805,24.9246488468602,21.3312304134121,38.922,"Low",12,"Bear","00631L","元大台灣50正2","2707000","200000","221000","0","2686000","13146000","0","0","0","0","0","1630543"
"873",9160242,297430746,32.67,32.92,32.14,32.14,-1.32,2793,2018-10-23,31.65,35.1,14.2028985507247,21.3507320814817,21.3377309694353,38.7876666666667,"Low",13,"Bear","00631L","元大台灣50正2","2686000","290000","364000","0","2612000","13771000","0","0","0","0","0","1699346"
"874",10170100,325011440,32.27,32.5,31.48,32,-0.140000000000001,2741,2018-10-24,31.48,34.44,17.5675675675676,20.0896772435103,20.9217130607936,38.654,"Low",14,"Bear","00631L","元大台灣50正2","2612000","325000","477000","0","2460000","14021000","0","0","0","0","0","1759936"
"875",13071400,398346136,30.15,30.9,30.15,30.34,-1.66,3198,2018-10-25,30.15,34.44,4.42890442890446,14.8694196386417,18.9042819200763,38.49,"Low",15,"Bear","00631L","元大台灣50正2","2460000","415000","530000","1000","2344000","14021000","0","0","0","0","0","1851170"
"876",11451142,347069386,30.8,31.05,29.57,30.17,-0.169999999999998,3303,2018-10-26,29.57,34.44,12.3203285420945,14.0197226064593,17.276095482204,38.3153333333333,"Low",16,"Bear","00631L","元大台灣50正2","2344000","594000","403000","0","2535000","14021000","0","0","0","0","0","1923580"
"877",6419143,195681775,30.63,30.8,30.17,30.47,0.299999999999997,1971,2018-10-29,29.57,34.44,18.4804928131417,15.5066460086868,16.6862789910316,38.1668333333333,"Low",17,"Bear","00631L","元大台灣50正2","2535000","542000","402000","0","2675000","14021000","0","0","0","0","0","1951732"
"878",5122186,157146887,30.57,30.92,30.4,30.75,0.280000000000001,1634,2018-10-30,29.57,33.81,27.8301886792453,19.6144935655396,17.6623505158676,38.011,"Low",18,"Bear","00631L","元大台灣50正2","2675000","269000","314000","0","2630000","14021000","0","0","0","0","0","1955234"
"879",7415395,234380918,31.3,31.9,31.27,31.9,1.15,2224,2018-10-31,29.57,33.72,56.144578313253,31.7911884814441,22.3719631710597,37.8728333333333,"Low",19,"Bear","00631L","元大台灣50正2","2630000","750000","143000","0","3237000","14021000","0","0","0","0","0","1988913"
"880",5637200,182004564,32.03,32.58,31.86,32.49,0.590000000000003,1705,2018-11-01,29.57,33.72,70.3614457831326,44.6479409153402,29.7972890858199,37.747,"Low",20,"Bear","00631L","元大台灣50正2","3237000","652000","241000","0","3648000","14021000","0","0","0","0","0","2020004"
"881",7488900,244489547,32.72,32.89,32.39,32.83,0.339999999999996,1784,2018-11-02,29.57,32.92,97.3134328358208,62.2031048888337,40.5992276868245,37.616,"Low",21,"Bear","00631L","元大台灣50正2","3648000","499000","565000","0","3582000","13771000","0","0","0","0","0","2076643"
"882",5345142,172506978,32.32,32.48,32.01,32.44,-0.390000000000001,1420,2018-11-05,29.57,32.89,86.44578313253,70.2839976367325,50.4941510034605,37.4815,"Low",22,"Bear","00631L","元大台灣50正2","3582000","332000","289000","0","3625000","13521000","0","0","0","0","0","2106525"
"883",3386043,109490487,32.71,32.74,32.06,32.11,-0.329999999999998,1133,2018-11-06,29.57,32.89,76.5060240963855,72.3580064566168,57.7821028211793,37.3478333333333,"Low",23,"Bear","00631L","元大台灣50正2","3625000","213000","86000","0","3752000","13521000","0","0","0","0","0","2099751"
"884",5366000,175475410,32.41,32.9,32.34,32.82,0.710000000000001,1461,2018-11-07,29.57,32.9,97.5975975975977,80.7712035036104,65.4451363819897,37.2511666666667,"Low",24,"Bear","00631L","元大台灣50正2","3752000","303000","413000","0","3642000","12521000","0","0","0","0","0","2118981"
"885",6501122,216324477,33.59,33.6,33.05,33.06,0.240000000000002,1464,2018-11-08,30.17,33.6,84.2565597667639,81.9329889246616,70.941087229547,37.1518333333333,"Low",25,"Bear","00631L","元大台灣50正2","3642000","467000","121000","0","3988000","12146000","0","0","0","0","0","2162481"
"886",5843121,188716368,32.79,32.79,32.06,32.22,-0.840000000000003,1393,2018-11-09,30.4,33.6,56.875,73.5803259497744,71.8208334696228,37.05,"Low",26,"Bear","00631L","元大台灣50正2","3988000","137000","574000","0","3551000","12146000","0","0","0","0","0","2184752"
"887",3502000,113751350,32.07,32.67,31.95,32.44,0.219999999999999,942,2018-11-12,31.27,33.6,50.214592274678,65.7917480580756,69.8111383324404,36.9493333333333,"Low",27,"Bear","00631L","元大台灣50正2","3551000","490000","36000","0","4005000","11896000","0","0","0","0","0","2178731"
"888",5878000,184361920,30.99,31.98,30.75,31.98,-0.459999999999997,1745,2018-11-13,30.75,33.6,43.1578947368421,58.2471302843311,65.9564689830706,36.8448333333333,"Low",28,"Bear","00631L","元大台灣50正2","4005000","187000","587000","0","3605000","11271000","0","0","0","0","0","2220639"
"889",3463000,110970000,32.13,32.25,31.85,32.08,0.0999999999999979,718,2018-11-14,30.75,33.6,46.6666666666666,54.3869757451096,62.0999712370836,36.738,"Low",29,"Bear","00631L","元大台灣50正2","3605000","180000","110000","0","3675000","11271000","0","0","0","0","0","2211818"
"890",3593000,115451400,32.35,32.43,31.69,32.4,0.32,923,2018-11-15,30.75,33.6,57.8947368421052,55.5562294441081,59.9187239727584,36.6266666666667,"Low",30,"Bear","00631L","元大台灣50正2","3675000","300000","75000","0","3900000","11271000","0","0","0","0","0","2222106"
"891",3319200,107037830,32.65,32.65,31.99,32.13,-0.269999999999996,883,2018-11-16,30.75,33.6,48.421052631579,53.1778371732651,57.6717617062606,36.5101666666667,"Low",31,"Bear","00631L","元大台灣50正2","3900000","130000","113000","0","3917000","11271000","0","0","0","0","0","2195057"
"892",1562000,50362860,32.27,32.43,32.09,32.23,0.0999999999999943,438,2018-11-19,30.75,33.6,51.9298245614034,52.7618329693112,56.0351187939442,36.389,"Low",32,"Bear","00631L","元大台灣50正2","3917000","71000","62000","0","3926000","11271000","0","0","0","0","0","2104755"
"893",3778200,120287330,31.95,32.16,31.56,31.75,-0.479999999999997,973,2018-11-20,30.75,33.6,35.0877192982456,46.8704617456226,52.9802331111703,36.2636666666667,"Low",33,"Bear","00631L","元大台灣50正2","3926000","139000","421000","0","3644000","11271000","0","0","0","0","0","2036493"
"894",4597000,144144920,31.2,31.82,31.02,31.78,0.0300000000000011,1215,2018-11-21,30.75,32.79,50.4901960784314,48.0770398565589,51.3458353596332,36.1285,"Low",34,"Bear","00631L","元大台灣50正2","3644000","157000","179000","0","3622000","11271000","0","0","0","0","0","2013408"
"895",3575000,113585540,31.94,32,31.57,31.59,-0.190000000000001,628,2018-11-22,30.75,32.67,43.75,46.6346932377059,49.7754546523241,35.9825,"Low",35,"Bear","00631L","元大台灣50正2","3622000","238000","18000","0","3842000","11271000","0","0","0","0","0","1853340"
"896",3757328,117653739,31.6,31.72,31.07,31.2,-0.390000000000001,912,2018-11-23,30.75,32.65,23.6842105263158,38.9845323339092,46.1784805461858,35.8168333333334,"Low",36,"Bear","00631L","元大台灣50正2","3842000","292000","231000","0","3903000","11271000","0","0","0","0","0","1770241"
"897",5010000,160644860,31.58,32.5,31.52,31.92,0.720000000000002,1481,2018-11-26,31.02,32.65,55.2147239263805,44.3945961980663,45.583852430146,35.6616666666667,"Low",37,"Bear","00631L","元大台灣50正2","3903000","289000","62000","0","4130000","11271000","0","0","0","0","0","1749471"
"898",3244000,102375130,31.63,31.91,31.25,31.89,-0.0300000000000011,1041,2018-11-27,31.02,32.65,53.3742331288344,47.3878085083224,46.1851711228714,35.5121666666667,"Low",38,"Bear","00631L","元大台灣50正2","4130000","72000","325000","20000","3857000","11271000","0","0","0","0","0","1733690"
"899",4016200,129704612,31.96,32.68,31.78,32.6,0.710000000000001,1281,2018-11-28,31.02,32.68,95.1807228915664,63.3187799694037,51.8963740717155,35.3831666666667,"Low",39,"Bear","00631L","元大台灣50正2","3857000","363000","147000","0","4073000","11021000","0","0","0","0","0","1692132"
"900",5238040,173317795,33.28,33.42,32.64,32.64,0.0399999999999991,1360,2018-11-29,31.02,33.42,67.5,64.7125199796025,56.1684227076778,35.2461666666667,"Low",40,"Bear","00631L","元大台灣50正2","4073000","170000","133000","0","4110000","10771000","0","0","0","0","0","1702792"
"901",2206047,72413452,32.87,33.03,32.55,32.55,-0.0900000000000034,650,2018-11-30,31.02,33.42,63.7499999999998,64.3916799864016,58.9095084672524,35.1105,"Low",41,"Bear","00631L","元大台灣50正2","4110000","46000","116000","0","4040000","10521000","0","0","0","0","0","1666942"
"902",8854088,300179098,33.45,34.43,33.45,34.38,1.83000000000001,2027,2018-12-03,31.02,34.43,98.533724340176,75.7723614376597,64.5304594573882,35.0121666666667,"Low",42,"Bear","00631L","元大台灣50正2","4040000","324000","184000","1000","4179000","9771000","0","0","0","0","0","1679702"
"903",2581288,87465671,33.98,34.07,33.72,33.77,-0.609999999999999,848,2018-12-04,31.07,34.43,80.357142857143,77.3006219108208,68.787180275199,34.9091666666667,"Low",43,"Bear","00631L","元大台灣50正2","4179000","98000","115000","0","4162000","9021000","0","0","0","0","0","1613912"
"904",5634300,184250787,32.45,33.03,32.45,32.71,-1.06,1599,2018-12-05,31.07,34.43,48.8095238095238,67.8035892103885,68.4593165869288,34.797,"Low",44,"Bear","00631L","元大台灣50正2","4162000","125000","192000","0","4095000","9021000","0","0","0","0","0","1568554"
"905",10670300,337013947,32.24,32.24,31.12,31.16,-1.55,2792,2018-12-06,31.12,34.43,1.20845921450149,45.6052125450928,60.8412819063168,34.6581666666667,"Low",45,"Bear","00631L","元大台灣50正2","4095000","31000","490000","0","3636000","10021000","0","0","0","0","0","1544543"
"906",4924095,155859141,31.61,31.84,31.43,31.74,0.579999999999998,1194,2018-12-07,31.12,34.43,18.7311178247733,36.647180971653,52.7765815947622,34.5301666666667,"Low",46,"Bear","00631L","元大台灣50正2","3636000","118000","226000","0","3528000","10021000","0","0","0","0","0","1479273"
"907",4702437,145905882,31,31.31,30.85,30.91,-0.829999999999998,1503,2018-12-10,30.85,34.43,1.67597765363125,24.9901131989791,43.5144254628345,34.392,"Low",47,"Bear","00631L","元大台灣50正2","3528000","45000","162000","0","3411000","10021000","0","0","0","0","0","1462106"
"908",2774096,86719241,31.02,31.44,31.01,31.38,0.469999999999999,970,2018-12-11,30.85,34.43,14.804469273743,21.5948985572337,36.2079164943009,34.2385,"Low",48,"Bear","00631L","元大台灣50正2","3411000","82000","87000","0","3406000","10021000","0","0","0","0","0","1438625"
"909",5169000,165020460,31.87,32.19,31.59,32.13,0.750000000000004,1457,2018-12-12,30.85,34.43,35.7541899441341,26.3146623528672,32.910165113823,34.1086666666667,"Low",49,"Bear","00631L","元大台灣50正2","3406000","131000","215000","0","3322000","10021000","0","0","0","0","0","1416161"
"910",3440000,110889600,32.18,32.47,32,32.28,0.149999999999999,1091,2018-12-13,30.85,34.43,39.9441340782123,30.8578195946489,32.226049940765,33.9873333333334,"Low",50,"Bear","00631L","元大台灣50正2","3322000","210000","43000","0","3489000","10021000","0","0","0","0","0","1394189"
"911",4948300,155879275,31.93,31.93,31.28,31.58,-0.700000000000003,1560,2018-12-14,30.85,34.07,22.6708074534161,28.1288155475713,30.8603051430337,33.8433333333333,"Low",51,"Bear","00631L","元大台灣50正2","3489000","18000","297000","0","3210000","10021000","0","0","0","0","0","1368783"
"912",4237000,135273150,31.67,32.2,31.54,32.04,0.460000000000001,1184,2018-12-17,30.85,33.03,54.5871559633027,36.9482623528151,32.8896242129608,33.7106666666667,"Low",52,"Bear","00631L","元大台灣50正2","3210000","437000","98000","0","3549000","10021000","0","0","0","0","0","1357701"
"913",3273200,103472700,31.74,31.77,31.42,31.6,-0.439999999999998,914,2018-12-18,30.85,32.47,46.2962962962964,40.0642736673088,35.2811740310768,33.5595,"Low",53,"Bear","00631L","元大台灣50正2","3549000","76000","513000","0","3112000","10021000","0","0","0","0","0","1356573"
"914",2212050,70354800,31.75,31.91,31.65,31.88,0.279999999999998,739,2018-12-19,30.85,32.47,63.5802469135802,47.902931416066,39.4884264927399,33.4103333333334,"Low",54,"Bear","00631L","元大台灣50正2","3112000","164000","126000","5000","3145000","10146000","0","0","0","0","0","1325034"
"915",4450300,139617430,31.41,31.6,31.11,31.23,-0.649999999999999,1208,2018-12-20,30.85,32.47,23.4567901234568,39.7542176518629,39.5770235457809,33.2513333333334,"Low",55,"Bear","00631L","元大台灣50正2","3145000","346000","177000","0","3314000","10146000","0","0","0","0","0","1304525"
"916",5116000,158873420,31.01,31.33,30.72,31.32,0.0899999999999999,1489,2018-12-21,30.72,32.47,34.2857142857144,37.93138319648,39.0284767626806,33.0905,"Low",56,"Bear","00631L","元大台灣50正2","3314000","302000","238000","1000","3377000","10146000","0","0","0","0","0","1297254"
"917",2692200,83430942,30.99,31.07,30.95,31.02,-0.300000000000001,786,2018-12-22,30.72,32.47,17.1428571428572,31.0018745119391,36.3529426791001,32.9291666666667,"Low",57,"Bear","00631L","元大台灣50正2","3377000","111000","85000","0","3403000","10146000","0","0","0","0","0","1289156"
"918",1668800,51807110,31.01,31.15,30.93,31.15,0.129999999999999,463,2018-12-24,30.72,32.47,24.5714285714286,28.8583925317689,33.8547592966564,32.7631666666667,"Low",58,"Bear","00631L","元大台灣50正2","3403000","95000","127000","0","3371000","10146000","0","0","0","0","0","1247064"
"919",5262600,158295044,30.5,30.5,29.9,30.18,-0.969999999999999,1707,2018-12-25,29.9,32.2,12.1739130434783,23.2968993690054,30.335472654106,32.5991666666667,"Low",59,"Bear","00631L","元大台灣50正2","3371000","276000","366000","0","3281000","10771000","0","0","0","0","0","1265060"
"920",3406271,103210149,30.51,30.6,29.92,29.96,-0.219999999999999,1000,2018-12-26,29.9,32.2,2.60869565217401,16.4008314633949,25.6905922572023,32.4316666666667,"Low",60,"Bear","00631L","元大台灣50正2","3281000","736000","56000","0","3961000","10771000","0","0","0","0","0","1263193"
"921",5167097,160028599,30.92,31.25,30.72,31.1,1.14,1590,2018-12-27,29.9,31.91,59.7014925373135,30.8343851547011,27.4051898897019,32.3018333333334,"Low",61,"Bear","00631L","元大台灣50正2","3961000","397000","492000","0","3866000","10771000","0","0","0","0","0","1281672"
"922",3204000,100037770,31.2,31.36,31.04,31.34,0.239999999999998,838,2018-12-28,29.9,31.91,71.6417910447761,44.4368537847261,33.0824111880433,32.1946666666667,"Low",62,"Bear","00631L","元大台灣50正2","3866000","213000","93000","0","3986000","10646000","0","0","0","0","0","1298092"
"923",5066446,155970046,31.74,31.74,30.36,30.47,-0.870000000000001,1663,2019-01-02,29.9,31.74,30.9782608695652,39.9506561463392,35.3718261741419,32.0808333333334,"Low",63,"Bear","00631L","元大台灣50正2","3986000","109000","316000","0","3779000","10646000","0","0","0","0","0","1310974"
"924",4256350,128172035,30.08,30.53,29.88,30.04,-0.43,1507,2019-01-03,29.88,31.74,8.60215053763442,29.5011542767709,33.4149355416849,31.9581666666667,"Low",64,"Bear","00631L","元大台灣50正2","3779000","267000","211000","0","3835000","10646000","0","0","0","0","0","1307568"
"925",6888410,202431057,29.51,29.63,29.04,29.37,-0.669999999999998,2167,2019-01-04,29.04,31.74,12.2222222222223,23.741510258588,30.1904604473193,31.9201666666667,"Low",65,"Bear","00631L","元大台灣50正2","3835000","344000","707000","0","3472000","10896000","0","0","0","0","0","1340702"
"926",6304001,191684500,30.36,30.67,30.15,30.67,1.3,1661,2019-01-07,29.04,31.74,60.3703703703705,35.9511302958489,32.1106837301625,31.8683333333334,"Low",66,"Bear","00631L","元大台灣50正2","3472000","460000","255000","0","3677000","10896000","0","0","0","0","0","1366169"
"927",2240850,68390845,30.7,30.72,30.38,30.59,-0.0800000000000018,606,2019-01-08,29.04,31.74,57.4074074074075,43.1032226663684,35.7748633755645,31.8295,"Low",67,"Bear","00631L","元大台灣50正2","3677000","97000","49000","0","3725000","10896000","0","0","0","0","0","1338477"
"928",6562113,205702554,30.83,31.67,30.76,31.56,0.969999999999999,1742,2019-01-09,29.04,31.74,93.3333333333333,59.84659288869,43.798773213273,31.7988333333333,"Low",68,"Bear","00631L","元大台灣50正2","3725000","468000","100000","1000","4092000","10521000","0","0","0","0","0","1371658"
"929",1818000,56954270,31.34,31.44,31.22,31.39,-0.169999999999998,449,2019-01-10,29.04,31.74,87.0370370370371,68.9100742714724,52.1692068993394,31.7648333333333,"Low",69,"Bear","00631L","元大台灣50正2","4092000","51000","35000","0","4108000","10521000","0","0","0","0","0","1349676"
"930",4873000,155095210,31.75,32.04,31.58,31.7,0.309999999999999,1023,2019-01-11,29.04,32.04,88.6666666666667,75.4956050698705,59.9446729561831,31.7395,"Low",70,"Bear","00631L","元大台灣50正2","4108000","115000","40000","0","4183000","10021000","0","0","0","0","0","1346026"
"931",2617220,82375449,31.61,31.75,31.18,31.31,-0.390000000000001,536,2019-01-14,29.04,32.04,75.6666666666666,75.5526256021359,65.1473238381674,31.7056666666667,"Low",71,"Bear","00631L","元大台灣50正2","4183000","30000","125000","0","4088000","10021000","0","0","0","0","0","1350138"
"932",4218000,134625660,31.6,32.1,31.48,32.02,0.710000000000004,881,2019-01-15,29.04,32.1,97.3856209150327,82.8302907064348,71.0416461275899,31.6816666666667,"High",1,"NoTrend","00631L","元大台灣50正2","4088000","247000","734000","0","3601000","9771000","0","0","0","0","0","1303777"
"933",1720000,54949610,31.97,32.05,31.81,31.89,-0.130000000000003,401,2019-01-16,29.04,32.1,93.1372549019608,86.2659454382768,76.1164125644855,31.6775,"High",2,"NoTrend","00631L","元大台灣50正2","3601000","22000","235000","0","3388000","9771000","0","0","0","0","0","1295164"
"934",1894186,60471335,32,32.26,31.62,31.92,0.0300000000000011,617,2019-01-17,30.15,32.26,83.8862559241708,85.4727156002415,79.2351802430708,31.6761666666667,"High",3,"NoTrend","00631L","元大台灣50正2","3388000","53000","46000","0","3395000","9771000","0","0","0","0","0","1257763"
"935",2587000,83345780,32.15,32.35,31.88,32.28,0.359999999999999,724,2019-01-18,30.38,32.35,96.4467005076142,89.1307105693657,82.5336903518358,31.7085,"High",4,"NoTrend","00631L","元大台灣50正2","3395000","175000","39000","0","3531000","9146000","0","0","0","0","0","1176930"
"936",2161092,70605517,32.6,32.84,32.48,32.64,0.359999999999999,743,2019-01-21,30.76,32.84,90.3846153846153,89.5486788411155,84.8720198482624,31.7496666666667,"High",5,"NoTrend","00631L","元大台灣50正2","3531000","22000","52000","0","3501000","8771000","0","0","0","0","0","1149300"
"937",1175092,38087244,32.46,32.54,32.34,32.47,-0.170000000000002,377,2019-01-22,31.18,32.84,77.7108433734938,85.6027336852416,85.1155911272554,31.783,"High",6,"NoTrend","00631L","元大台灣50正2","3501000","18000","8000","0","3511000","8646000","0","0","0","0","0","1114026"
"938",970888,31348233,32.31,32.5,32.17,32.28,-0.189999999999998,385,2019-01-23,31.18,32.84,66.2650602409638,79.156842537149,83.12934159722,31.8085,"High",7,"NoTrend","00631L","元大台灣50正2","3511000","11000","20000","0","3502000","8521000","0","0","0","0","0","1095994"
"939",810330,26313850,32.34,32.65,32.3,32.53,0.25,319,2019-01-24,31.18,32.84,81.3253012048192,79.8796620930391,82.0461150958263,31.819,"High",8,"NoTrend","00631L","元大台灣50正2","3502000","2000","7000","0","3497000","8271000","0","0","0","0","0","1052407"
"940",4054411,134494716,33,33.4,32.88,33.28,0.75,1148,2019-01-25,31.48,33.4,93.7500000000001,84.5031080620261,82.8651127512262,31.8321666666667,"High",9,"NoTrend","00631L","元大台灣50正2","3497000","88000","163000","0","3422000","7771000","0","0","0","0","0","1058551"
"941",1542000,51623770,33.49,33.57,33.37,33.49,0.210000000000001,430,2019-01-28,31.62,33.57,95.897435897436,88.3012173404961,84.6771476143162,31.8431666666667,"High",10,"Bull","00631L","元大台灣50正2","3422000","0","6000","0","3416000","7646000","0","0","0","0","0","1024488"
"942",1983200,65105067,32.86,33,32.69,32.9,-0.590000000000003,630,2019-01-29,31.62,33.57,65.6410256410255,80.7478201073392,83.3673717786572,31.8508333333333,"High",11,"Bull","00631L","元大台灣50正2","3416000","0","83000","0","3333000","7521000","0","0","0","0","0","1001950"
"943",1530150,50367042,32.88,33.12,32.79,32.9,0,445,2019-01-30,31.88,33.57,60.3550295857987,73.9502232668257,80.2283222747134,31.864,"High",12,"Bull","00631L","元大台灣50正2","3333000","0","140000","0","3193000","7521000","0","0","0","0","0","984520"
"944",1955150,65639957,33.59,33.87,33.25,33.52,0.620000000000005,686,2019-02-11,32.17,33.87,79.4117647058826,75.7707370798447,78.7424605430905,31.8756666666667,"High",13,"Bull","00631L","元大台灣50正2","3191000","0","56000","0","3135000","7521000","0","0","0","0","0","981951"
"945",2113000,71542680,33.68,34,33.63,33.96,0.439999999999998,579,2019-02-12,32.17,34,97.8142076502733,83.1185606033209,80.2011605631673,31.8906666666667,"High",14,"Bull","00631L","元大台灣50正2","3137000","0","225000","0","2912000","7146000","0","0","0","0","0","958578"
"946",1385475,47128140,34.15,34.22,33.79,33.96,0,478,2019-02-13,32.17,34.22,87.3170731707318,84.5180647924578,81.6401286395974,31.9196666666667,"High",15,"Bull","00631L","元大台灣50正2","2912000","0","39000","0","2873000","7146000","0","0","0","0","0","921273"
"947",1100500,37372415,33.77,34.15,33.75,33.87,-0.0900000000000034,345,2019-02-14,32.3,34.22,81.7708333333333,83.6023209727497,82.2941927506482,31.9435,"High",16,"Bull","00631L","元大台灣50正2","2873000","0","78000","0","2795000","7146000","0","0","0","0","0","905356"
"948",1564000,52774480,33.82,34.09,33.49,33.6,-0.269999999999996,426,2019-02-15,32.69,34.22,59.4771241830067,75.560588709502,80.0496580702661,31.9705,"High",17,"Bull","00631L","元大台灣50正2","2795000","0","33000","0","2762000","7021000","0","0","0","0","0","904308"
"949",2034070,69639640,33.92,34.42,33.92,34.3,0.699999999999996,546,2019-02-18,32.69,34.42,93.0635838150287,81.3949204113442,80.4980788506255,32.0075,"High",18,"Bull","00631L","元大台灣50正2","2762000","0","71000","0","2691000","6771000","0","0","0","0","0","872022"
"950",595000,20384540,34.2,34.32,34.16,34.26,-0.0399999999999991,176,2019-02-19,32.69,34.42,90.751445086705,84.5137619697978,81.8366398903496,32.0385,"High",19,"Bull","00631L","元大台灣50正2","2691000","0","10000","0","2681000","6771000","0","0","0","0","0","843910"
"951",1635535,56983799,34.57,35.05,34.57,34.97,0.710000000000001,747,2019-02-20,32.79,35.05,96.4601769911505,88.4959003102487,84.0563933636493,32.0858333333333,"High",20,"Bull","00631L","元大台灣50正2","2681000","0","55000","0","2626000","6396000","0","0","0","0","0","808594"
"952",1486100,52320079,34.99,35.49,34.92,35.49,0.520000000000003,465,2019-02-21,33.25,35.49,100,92.3306002068325,86.814462311377,32.1401666666667,"High",21,"Bull","00631L","元大台灣50正2","2626000","0","45000","0","2581000","6271000","0","0","0","0","0","791415"
