出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","103","4","3276","宇環","949908.00","838441.00","111467.00","--","--","111467.00","67118.00","--","44349.00","54266.00","98615.00","0.00","98615.00","--","--","98615.00","8795.00","--","107410.00","--","--","--","--","--","--","1.41"
"110/05/29","103","4","3284","太普高","1026773.00","871973.00","154800.00","--","--","154800.00","152590.00","0.00","2210.00","2139.00","4349.00","3310.00","1039.00","0.00","--","1039.00","762.00","--","1801.00","2174.00","--","-1135.00","2936.00","--","-1135.00","0.04"
"110/05/29","103","4","3285","微端","1211209.00","1001914.00","209295.00","--","--","209295.00","171380.00","--","37915.00","21068.00","58983.00","17836.00","41147.00","--","--","41147.00","11372.00","--","52519.00","37558.00","--","3589.00","48091.00","--","4428.00","0.85"
"110/05/29","103","4","3287","廣寰科","582127.00","405709.00","176418.00","--","--","176418.00","197076.00","--","-20658.00","26631.00","5973.00","7228.00","-1255.00","--","--","-1255.00","1477.00","--","222.00","-12956.00","--","11701.00","-11887.00","--","12109.00","-0.29"
"110/05/29","103","4","3288","點晶","385292.00","226322.00","158970.00","--","--","158970.00","183366.00","--","-24396.00","3507.00","-20889.00","--","-20889.00","--","--","-20889.00","4383.00","--","-16506.00","-20090.00","--","-799.00","-15707.00","--","-799.00","-0.42"
"110/05/29","103","4","3289","宜特","1842930.00","1140510.00","702420.00","--","--","702420.00","463293.00","--","239127.00","23405.00","262532.00","21552.00","240980.00","--","--","240980.00","46871.00","--","287851.00","218917.00","--","22063.00","264222.00","--","23629.00","4.78"
"110/05/29","103","4","3290","東浦","3259712.00","2935640.00","324072.00","--","--","324072.00","365808.00","--","-41736.00","127721.00","85985.00","28192.00","57793.00","--","--","57793.00","66201.00","--","123994.00","57275.00","--","518.00","121960.00","--","2034.00","0.58"
"110/05/29","103","4","3293","鈊象","1646271.00","289607.00","1356664.00","--","--","1356664.00","1151904.00","--","204760.00","51311.00","256071.00","30217.00","225854.00","--","--","225854.00","-859.00","--","224995.00","228252.00","--","-2398.00","226860.00","--","-1865.00","3.28"
"110/05/29","103","4","3294","英濟","4858636.00","4421024.00","437612.00","--","--","437612.00","545966.00","--","-108354.00","-58315.00","-166669.00","45932.00","-212601.00","--","--","-212601.00","81235.00","--","-131366.00","-193138.00","--","-19463.00","-112769.00","--","-18597.00","-1.49"
"110/05/29","103","4","3297","杭特","735974.00","466205.00","269769.00","--","--","269769.00","188395.00","--","81374.00","16447.00","97821.00","11142.00","86679.00","--","--","86679.00","-645.00","--","86034.00","86679.00","--","--","86034.00","--","--","2.41"
"110/05/29","103","4","3303","岱稜","2702184.00","2162022.00","540162.00","--","--","540162.00","530973.00","--","9189.00","5360.00","14549.00","5828.00","8721.00","--","--","8721.00","21462.00","--","30183.00","60380.00","--","-51659.00","80919.00","--","-50736.00","0.60"
"110/05/29","103","4","3306","鼎天","1383234.00","1070830.00","312404.00","--","--","312404.00","268836.00","1648.00","45216.00","47690.00","92906.00","9756.00","83150.00","--","--","83150.00","77237.00","--","160387.00","83150.00","--","--","160387.00","--","--","1.64"
"110/05/29","103","4","3310","佳穎","433038.00","324521.00","108517.00","--","--","108517.00","77451.00","--","31066.00","-8660.00","22406.00","3955.00","18451.00","--","--","18451.00","1617.00","--","20068.00","18451.00","--","--","20068.00","--","--","0.17"
"110/05/29","103","4","3313","斐成","1994584.00","1763218.00","231366.00","--","--","231366.00","352525.00","--","-121159.00","71328.00","-49831.00","175696.00","-225527.00","--","--","-225527.00","2641.00","--","-222886.00","-185850.00","--","-39677.00","-183209.00","--","-39677.00","-2.22"
"110/05/29","103","4","3317","尼克森","2366018.00","1963287.00","402731.00","--","--","402731.00","401280.00","--","1451.00","22389.00","23840.00","9407.00","14433.00","--","--","14433.00","722.00","--","15155.00","15167.00","--","-734.00","15889.00","--","-734.00","0.25"
"110/05/29","103","4","3322","建舜電","2352384.00","1938462.00","413922.00","--","--","413922.00","385718.00","--","28204.00","32521.00","60725.00","28069.00","32656.00","--","--","32656.00","24092.00","--","56748.00","22898.00","--","9758.00","46990.00","--","9758.00","0.27"
"110/05/29","103","4","3323","加百裕","4803399.00","4337204.00","466195.00","--","--","466195.00","343100.00","--","123095.00","62260.00","185355.00","40495.00","144860.00","--","--","144860.00","18464.00","--","163324.00","144860.00","--","--","163324.00","--","--","1.53"
"110/05/29","103","4","3324","雙鴻","4243620.00","3699614.00","544006.00","--","--","544006.00","512685.00","25124.00","56445.00","6095.00","62540.00","48710.00","13830.00","--","--","13830.00","33299.00","--","47129.00","15499.00","--","-1669.00","48407.00","--","-1278.00","0.22"
"110/05/29","103","4","3325","旭品","1358681.00","1187602.00","171079.00","--","--","171079.00","174706.00","--","-3627.00","16545.00","12918.00","12126.00","792.00","--","--","792.00","24865.00","--","25657.00","792.00","--","--","25657.00","--","--","0.01"
"110/05/29","103","4","3332","幸康","1171426.00","750133.00","421293.00","--","--","421293.00","259972.00","--","161321.00","22084.00","183405.00","35821.00","147584.00","--","--","147584.00","53744.00","--","201328.00","147584.00","--","--","201328.00","--","--","3.07"
"110/05/29","103","4","3339","泰谷","1978033.00","2267934.00","-289901.00","--","--","-289901.00","163497.00","--","-453398.00","-126883.00","-580281.00","-3.00","-580278.00","--","--","-580278.00","920.00","--","-579358.00","-580278.00","0.00","0.00","-580278.00","920.00","--","-2.11"
"110/05/29","103","4","3354","律勝","806312.00","654604.00","151708.00","--","--","151708.00","129308.00","--","22400.00","33020.00","55420.00","19873.00","35547.00","--","--","35547.00","25221.00","--","60768.00","35547.00","--","--","60768.00","--","--","0.43"
"110/05/29","103","4","3357","臺慶科","2958248.00","2237417.00","720831.00","--","--","720831.00","423389.00","-169.00","297273.00","53204.00","350477.00","59061.00","291416.00","--","--","291416.00","88954.00","--","380370.00","257051.00","--","34365.00","346005.00","--","34365.00","3.04"
"110/05/29","103","4","3360","尚立","13005462.00","12513860.00","491602.00","--","--","491602.00","284636.00","--","206966.00","-65007.00","141959.00","25400.00","116559.00","--","--","116559.00","-2569.00","--","113990.00","116557.00","2.00","--","113988.00","--","2.00","1.90"
"110/05/29","103","4","3362","先進光","1477626.00","1122211.00","355415.00","--","--","355415.00","262661.00","--","92754.00","37593.00","130347.00","26232.00","104115.00","--","--","104115.00","10307.00","--","114422.00","104115.00","--","0.00","114422.00","--","0.00","1.33"
"110/05/29","103","4","3363","上詮","970808.00","776024.00","194784.00","--","--","194784.00","236330.00","--","-41546.00","21680.00","-19866.00","-7590.00","-12276.00","--","--","-12276.00","21286.00","--","9010.00","-11749.00","--","-527.00","9537.00","--","-527.00","-0.16"
"110/05/29","103","4","3372","典範","2218278.00","2062706.00","155572.00","--","--","155572.00","147565.00","0.00","8007.00","53735.00","61742.00","0.00","61742.00","--","--","61742.00","-6774.00","--","54968.00","61742.00","--","--","54968.00","--","--","0.18"
"110/05/29","103","4","3373","熱映","740518.00","567009.00","173509.00","--","--","173509.00","144623.00","--","28886.00","17980.00","46866.00","10622.00","36244.00","--","--","36244.00","4802.00","--","41046.00","36244.00","--","--","41046.00","--","--","1.02"
"110/05/29","103","4","3374","精材","4934078.00","3985874.00","948204.00","--","--","948204.00","463495.00","190921.00","675630.00","-15704.00","659926.00","31273.00","628653.00","--","--","628653.00","137.00","--","628790.00","--","--","--","--","--","--","2.65"
"110/05/29","103","4","3379","彬台","1318000.00","1063720.00","254280.00","--","--","254280.00","195294.00","6110.00","65096.00","2636.00","67732.00","16478.00","51254.00","--","--","51254.00","10817.00","--","62071.00","51254.00","--","--","62071.00","--","--","1.41"
"110/05/29","103","4","3388","崇越電","7519065.00","6328941.00","1190124.00","--","--","1190124.00","758966.00","--","431158.00","19189.00","450347.00","109323.00","341024.00","--","--","341024.00","65601.00","--","406625.00","318790.00","--","22234.00","384191.00","--","22434.00","5.14"
"110/05/29","103","4","3390","旭軟","1283042.00","908537.00","374505.00","--","--","374505.00","219634.00","577.00","155448.00","42154.00","197602.00","29301.00","168301.00","--","--","168301.00","3012.00","--","171313.00","168301.00","--","0.00","171313.00","--","0.00","2.62"
"110/05/29","103","4","3402","漢科","1911543.00","1657183.00","254360.00","--","--","254360.00","199569.00","--","54791.00","7167.00","61958.00","16009.00","45949.00","--","--","45949.00","2354.00","--","48303.00","45949.00","--","--","48303.00","--","--","0.64"
"110/05/29","103","4","3434","哲固","702991.00","604969.00","98022.00","--","--","98022.00","88520.00","--","9502.00","6531.00","16033.00","4698.00","11335.00","--","--","11335.00","-2790.00","--","8545.00","11335.00","--","--","8545.00","--","--","0.35"
"110/05/29","103","4","3438","類比科","1057934.00","791983.00","265951.00","--","--","265951.00","196685.00","--","69266.00","18981.00","88247.00","10442.00","77805.00","--","--","77805.00","-2570.00","--","75235.00","77805.00","--","--","75235.00","--","--","2.01"
"110/05/29","103","4","3441","聯一光","805867.00","712585.00","93282.00","--","--","93282.00","95323.00","--","-2041.00","27006.00","24965.00","18404.00","6561.00","--","--","6561.00","43832.00","--","50393.00","10093.00","--","-3532.00","50485.00","--","-92.00","0.25"
"110/05/29","103","4","3444","利機","1091727.00","913414.00","178313.00","--","--","178313.00","131823.00","--","46490.00","23185.00","69675.00","8298.00","61377.00","--","--","61377.00","4316.00","--","65693.00","61377.00","--","--","65693.00","--","--","1.57"
"110/05/29","103","4","3455","由田","1508550.00","865164.00","643386.00","--","--","643386.00","564766.00","--","78620.00","55305.00","133925.00","11329.00","122596.00","--","--","122596.00","2114.00","--","124710.00","122596.00","--","--","124710.00","--","--","2.01"
"110/05/29","103","4","3465","進泰電子","446608.00","369228.00","77380.00","--","--","77380.00","122763.00","--","-45383.00","831.00","-44552.00","22518.00","-67070.00","--","--","-67070.00","3692.00","--","-63378.00","-67070.00","--","0.00","-63378.00","--","0.00","-3.90"
"110/05/29","103","4","3466","致振","2294605.00","1914209.00","380396.00","--","--","380396.00","345980.00","--","34416.00","91341.00","125757.00","25205.00","100552.00","--","--","100552.00","32985.00","--","133537.00","100552.00","--","--","133537.00","--","--","1.67"
"110/05/29","103","4","3479","安勤","3755024.00","2850142.00","904882.00","--","--","904882.00","664606.00","--","240276.00","21612.00","261888.00","71300.00","190588.00","--","--","190588.00","17552.00","--","208140.00","200188.00","--","-9600.00","216828.00","--","-8688.00","3.50"
"110/05/29","103","4","3483","力致","3033334.00","2581910.00","451424.00","--","--","451424.00","487301.00","--","-35877.00","38051.00","2174.00","215.00","1959.00","--","--","1959.00","44448.00","--","46407.00","6417.00","--","-4458.00","50440.00","--","-4033.00","0.13"
"110/05/29","103","4","3484","崧騰","3198227.00","2434142.00","764085.00","--","--","764085.00","523682.00","--","240403.00","20128.00","260531.00","29654.00","230877.00","--","--","230877.00","63750.00","--","294627.00","228321.00","--","2556.00","289477.00","--","5150.00","3.75"
"110/05/29","103","4","3489","森寶","834379.00","726189.00","108190.00","--","--","108190.00","61148.00","--","47042.00","-4849.00","42193.00","9693.00","32500.00","--","--","32500.00","0.00","--","32500.00","32500.00","--","--","32500.00","--","--","0.39"
"110/05/29","103","4","3490","單井","1963491.00","1223214.00","740277.00","--","--","740277.00","186059.00","--","554218.00","11432.00","565650.00","139612.00","426038.00","--","--","426038.00","-10022.00","--","416016.00","426038.00","0.00","0.00","416016.00","0.00","0.00","9.15"
"110/05/29","103","4","3491","昇達科","1255579.00","799326.00","456253.00","--","--","456253.00","265780.00","--","190473.00","22690.00","213163.00","31389.00","181774.00","--","--","181774.00","25781.00","--","207555.00","181492.00","--","282.00","205831.00","--","1724.00","3.57"
"110/05/29","103","4","3492","長盛","996541.00","796040.00","200501.00","--","--","200501.00","163565.00","--","36936.00","19627.00","56563.00","16295.00","40268.00","0.00","--","40268.00","5071.00","--","45339.00","40268.00","0.00","0.00","45339.00","0.00","0.00","1.28"
"110/05/29","103","4","3498","陽程","2537633.00","1603076.00","934557.00","--","--","934557.00","587019.00","--","347538.00","28364.00","375902.00","134697.00","241205.00","--","--","241205.00","45061.00","--","286266.00","257724.00","--","-16519.00","302891.00","--","-16625.00","3.35"
"110/05/29","103","4","3499","環天科","428070.00","329169.00","98901.00","--","--","98901.00","152821.00","--","-53920.00","8490.00","-45430.00","-3217.00","-42213.00","--","--","-42213.00","11614.00","--","-30599.00","-42213.00","--","0.00","-30599.00","--","0.00","-0.77"
"110/05/29","103","4","3508","位速","3425819.00","3606204.00","-180385.00","--","--","-180385.00","489103.00","--","-669488.00","-17005.00","-686493.00","16564.00","-703057.00","--","--","-703057.00","53069.00","--","-649988.00","-703057.00","--","--","-649988.00","--","--","-7.66"
"110/05/29","103","4","3511","矽瑪","835805.00","658925.00","176880.00","--","--","176880.00","280460.00","--","-103580.00","18712.00","-84868.00","1672.00","-86540.00","--","--","-86540.00","4636.00","--","-81904.00","-64665.00","--","-21875.00","-61299.00","--","-20605.00","-1.66"
"110/05/29","103","4","3512","皇龍","622005.00","552180.00","69825.00","--","--","69825.00","95118.00","--","-25293.00","19144.00","-6149.00","1282.00","-7431.00","--","--","-7431.00","14629.00","--","7198.00","-7431.00","--","--","7198.00","--","--","-0.17"
