出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"110/05/29","104","4","5289","宜鼎","2367143.00","1186079.00","3553222.00","669656.00","534955.00","1204611.00","621476.00","575971.00","1059818.00","5242.00","0.00","2262507.00","--","--","86104.00","2348611.00","0.00","0.00","0.00","36.41"
"110/05/29","104","4","5291","邑昇","790661.00","402047.00","1192708.00","365111.00","135423.00","500534.00","334513.00","179831.00","170608.00","7222.00","--","692174.00","--","--","--","692174.00","--","0.00","0.00","20.69"
"110/05/29","104","4","5299","杰力","402389.00","158646.00","561035.00","94946.00","28743.00","123689.00","316189.00","55310.00","74244.00","-7732.00","-665.00","437346.00","0.00","--","0.00","437346.00","--","0.00","71000.00","13.86"
"110/05/29","104","4","5301","寶得利","1518660.00","696692.00","2215352.00","503197.00","31430.00","534627.00","1072500.00","526196.00","78221.00","-1310.00","--","1675607.00","--","--","5118.00","1680725.00","0.00","0.00","0.00","15.62"
"110/05/29","104","4","5302","太欣","168900.00","1965646.00","2134546.00","280403.00","162678.00","443081.00","1623770.00","--","101704.00","-11682.00","-44417.00","1669375.00","--","--","22090.00","1691465.00","0.00","0.00","2488651.00","10.44"
"110/05/29","104","4","5306","桂盟","3080365.00","3888461.00","6968826.00","1558732.00","1403417.00","2962149.00","1200000.00","1541021.00","1290521.00","-25041.00","--","4006501.00","--","--","176.00","4006677.00","--","0.00","0.00","33.39"
"110/05/29","104","4","5309","系統電","2468063.00","1410413.00","3878476.00","1274809.00","309106.00","1583915.00","2024328.00","102546.00","-114917.00","52486.00","0.00","2064443.00","--","--","230118.00","2294561.00","0.00","10053863.00","0.00","10.20"
"110/05/29","104","4","5310","天剛","567748.00","502010.00","1069758.00","129314.00","304100.00","433414.00","496012.00","83685.00","56647.00","--","--","636344.00","--","--","--","636344.00","0.00","0.00","0.00","12.83"
"110/05/29","104","4","5312","寶島科","945603.00","3192482.00","4138085.00","875002.00","1000145.00","1875147.00","600599.00","483410.00","1108387.00","70542.00","0.00","2262938.00","--","--","0.00","2262938.00","0.00","0.00","0.00","37.68"
"110/05/29","104","4","5314","世紀","288720.00","204250.00","492970.00","95045.00","55.00","95100.00","600000.00","10371.00","-214919.00","--","--","395452.00","--","--","2418.00","397870.00","0.00","0.00","0.00","6.59"
"110/05/29","104","4","5315","光聯","1382690.00","250845.00","1633535.00","476267.00","74382.00","550649.00","1063518.00","0.00","5637.00","13733.00","0.00","1082888.00","0.00","--","-2.00","1082886.00","0.00","0.00","0.00","10.18"
"110/05/29","104","4","5321","友銓","582510.00","265011.00","847521.00","522340.00","108.00","522448.00","288000.00","3929.00","30754.00","-290.00","--","322393.00","0.00","--","2680.00","325073.00","0.00","0.00","0.00","11.19"
"110/05/29","104","4","5324","士開","2102908.00","479525.00","2582433.00","1015746.00","664681.00","1680427.00","1063791.00","82896.00","-301185.00","2849.00","--","848351.00","--","--","53655.00","902006.00","0.00","0.00","0.00","7.97"
"110/05/29","104","4","5328","華容","1714967.00","623391.00","2338358.00","545519.00","4225.00","549744.00","1783107.00","0.00","20567.00","-15060.00","0.00","1788614.00","0.00","--","0.00","1788614.00","0.00","0.00","0.00","10.03"
"110/05/29","104","4","5340","建榮","785746.00","1015324.00","1801070.00","477915.00","85766.00","563681.00","1948940.00","--","-644519.00","-67032.00","--","1237389.00","--","--","--","1237389.00","0.00","0.00","0.00","6.35"
"110/05/29","104","4","5344","立衛","248921.00","455137.00","704058.00","50397.00","0.00","50397.00","794474.00","0.00","-151883.00","11070.00","0.00","--","--","--","--","653661.00","0.00","0.00","0.00","8.23"
"110/05/29","104","4","5345","天揚","550890.00","23236.00","574126.00","54326.00","0.00","54326.00","500000.00","0.00","17911.00","1889.00","--","519800.00","--","--","0.00","519800.00","--","0.00","0.00","10.40"
"110/05/29","104","4","5347","世界","24800749.00","7583492.00","32384241.00","4262001.00","712611.00","4974612.00","16389823.00","855123.00","10280494.00","-115811.00","0.00","27409629.00","--","--","--","27409629.00","--","0.00","0.00","16.72"
"110/05/29","104","4","5348","系通","173314.00","113587.00","286901.00","75909.00","96069.00","171978.00","259503.00","0.00","-144580.00","0.00","0.00","114923.00","--","--","0.00","114923.00","0.00","0.00","0.00","4.43"
"110/05/29","104","4","5351","鈺創","5229957.00","3019489.00","8249446.00","1698801.00","1955583.00","3654384.00","4370393.00","56991.00","-48680.00","87351.00","-23970.00","4442085.00","--","--","152977.00","4595062.00","0.00","0.00","1700000.00","10.20"
"110/05/29","104","4","5353","台林","1116053.00","537562.00","1653615.00","355914.00","102833.00","458747.00","911910.00","199245.00","101602.00","-9253.00","-8636.00","1194868.00","--","--","--","1194868.00","0.00","0.00","949000.00","13.24"
"110/05/29","104","4","5355","佳總","1644398.00","669679.00","2314077.00","352004.00","136810.00","488814.00","1661228.00","21091.00","83787.00","59157.00","0.00","1825263.00","0.00","--","--","1825263.00","0.00","0.00","0.00","10.99"
"110/05/29","104","4","5356","協益","6949289.00","1171560.00","8120849.00","2172781.00","451456.00","2624237.00","1288000.00","356525.00","3535923.00","316164.00","0.00","5496612.00","--","--","--","5496612.00","--","0.00","0.00","42.68"
"110/05/29","104","4","5364","力麗店","197061.00","566025.00","763086.00","287913.00","188727.00","476640.00","100999.00","85750.00","25316.00","1572.00","0.00","213637.00","--","--","72809.00","286446.00","0.00","0.00","0.00","21.15"
"110/05/29","104","4","5371","中光電","43551624.00","10296793.00","53848417.00","27583117.00","603288.00","28186405.00","5430289.00","4624208.00","12339806.00","876224.00","0.00","23270527.00","0.00","--","2391485.00","25662012.00","0.00","0.00","0.00","42.85"
"110/05/29","104","4","5381","合正","558677.00","70122.00","628799.00","313827.00","14070.00","327897.00","1870544.00","--","-1259279.00","-310363.00","--","300902.00","--","--","0.00","300902.00","0.00","0.00","0.00","1.61"
"110/05/29","104","4","5383","金利","926950.00","951156.00","1878106.00","483447.00","448033.00","931480.00","714142.00","41712.00","-38673.00","33621.00","-9064.00","741738.00","--","--","204888.00","946626.00","0.00","0.00","1000000.00","10.53"
"110/05/29","104","4","5386","青雲","225922.00","17660.00","243582.00","74976.00","281.00","75257.00","122873.00","4820.00","40632.00","0.00","--","--","--","--","--","168325.00","0.00","0.00","0.00","13.70"
"110/05/29","104","4","5392","應華","6986003.00","4396175.00","11382178.00","3204758.00","2175427.00","5380185.00","995835.00","1453217.00","1537689.00","332159.00","-5714.00","4313186.00","0.00","--","1688807.00","6001993.00","0.00","0.00","785000.00","43.66"
"110/05/29","104","4","5398","慕康生醫","273772.00","69313.00","343085.00","50445.00","415.00","50860.00","330504.00","0.00","-29136.00","-9143.00","0.00","292225.00","--","--","0.00","292225.00","0.00","0.00","0.00","8.84"
"110/05/29","104","4","5403","中菲","1165814.00","1557980.00","2723794.00","1105453.00","423277.00","1528730.00","626301.00","186041.00","381442.00","1280.00","0.00","--","--","--","--","1195064.00","0.00","0.00","0.00","19.08"
"110/05/29","104","4","5410","國眾","1457626.00","577953.00","2035579.00","886840.00","53012.00","939852.00","897401.00","989.00","217456.00","-4851.00","-45376.00","1065619.00","--","--","30108.00","1095727.00","0.00","0.00","3840000.00","12.41"
"110/05/29","104","4","5425","台半","7358852.00","3388912.00","10747764.00","2300161.00","1801251.00","4101412.00","2400143.00","883908.00","2263910.00","100866.00","-194289.00","5454538.00","--","--","1191814.00","6646352.00","0.00","0.00","7700000.00","23.48"
"110/05/29","104","4","5426","振發","1530712.00","1305356.00","2836068.00","400904.00","148641.00","549545.00","1438000.00","77934.00","673255.00","39219.00","0.00","2228408.00","--","--","58115.00","2286523.00","0.00","0.00","0.00","15.50"
"110/05/29","104","4","5432","達威","238824.00","74602.00","313426.00","33817.00","11266.00","45083.00","206878.00","--","61465.00","--","--","--","--","--","--","268343.00","0.00","0.00","0.00","12.97"
"110/05/29","104","4","5438","東友","2032445.00","903819.00","2936264.00","977846.00","91194.00","1069040.00","1125365.00","--","583392.00","89222.00","--","1797979.00","--","--","69245.00","1867224.00","0.00","0.00","0.00","15.98"
"110/05/29","104","4","5439","高技","1137426.00","688004.00","1825430.00","544567.00","58871.00","603438.00","779757.00","19434.00","422801.00","0.00","--","--","--","--","--","1221992.00","--","0.00","0.00","15.67"
"110/05/29","104","4","5443","均豪","3891570.00","1006897.00","4898467.00","1890698.00","440046.00","2330744.00","1651361.00","275976.00","354666.00","33461.00","0.00","2315464.00","--","--","252259.00","2567723.00","0.00","0.00","0.00","14.02"
"110/05/29","104","4","5450","南良","506475.00","428881.00","935356.00","352070.00","91741.00","443811.00","503923.00","27447.00","-43397.00","3572.00","--","491545.00","--","--","0.00","491545.00","0.00","0.00","0.00","9.75"
"110/05/29","104","4","5452","佶優","3482288.00","662661.00","4144949.00","1808300.00","131962.00","1940262.00","1508657.00","193789.00","248427.00","15044.00","-26497.00","1939420.00","0.00","--","265267.00","2204687.00","0.00","0.00","2102000.00","13.04"
"110/05/29","104","4","5455","昇益","22560.00","106922.00","129482.00","16340.00","303.00","16643.00","355018.00","3737.00","-245916.00","0.00","--","--","--","--","--","112839.00","0.00","0.00","0.00","3.18"
"110/05/29","104","4","5457","宣德","2132943.00","1632355.00","3765298.00","1774259.00","69599.00","1843858.00","1678000.00","27280.00","261124.00","-44964.00","--","1921440.00","--","--","--","1921440.00","0.00","0.00","0.00","11.45"
"110/05/29","104","4","5460","同協","873993.00","434935.00","1308928.00","193886.00","114351.00","308237.00","720320.00","13621.00","237818.00","28932.00","0.00","1000691.00","--","--","--","1000691.00","--","0.00","0.00","13.89"
"110/05/29","104","4","5464","霖宏","2356738.00","708257.00","3064995.00","1268810.00","523467.00","1792277.00","710715.00","92567.00","462486.00","6950.00","--","1272718.00","--","--","--","1272718.00","--","0.00","0.00","17.91"
"110/05/29","104","4","5465","富驊","1824664.00","1219164.00","3043828.00","914406.00","341790.00","1256196.00","1440918.00","0.00","95385.00","49549.00","--","1585852.00","--","--","201780.00","1787632.00","0.00","0.00","0.00","11.01"
"110/05/29","104","4","5468","凱鈺","289823.00","239597.00","529420.00","184432.00","11314.00","195746.00","529879.00","16554.00","-220899.00","8140.00","--","333674.00","--","--","--","333674.00","0.00","0.00","0.00","6.30"
"110/05/29","104","4","5474","聰泰","894933.00","42150.00","937083.00","234340.00","38414.00","272754.00","337298.00","793.00","326238.00","--","--","--","--","--","--","664329.00","0.00","0.00","0.00","19.70"
"110/05/29","104","4","5475","德宏","2890988.00","2701991.00","5592979.00","3438109.00","508276.00","3946385.00","2206547.00","153929.00","-759064.00","53783.00","--","1655195.00","--","--","-8601.00","1646594.00","0.00","0.00","0.00","7.50"
"110/05/29","104","4","5478","智冠","9044015.00","1297231.00","10341246.00","3925882.00","116487.00","4042369.00","1274743.00","1521183.00","2349906.00","292633.00","0.00","5438465.00","--","--","860412.00","6298877.00","--","0.00","0.00","42.66"
"110/05/29","104","4","5481","新華","302035.00","796806.00","1098841.00","6898.00","17120.00","24018.00","972819.00","339736.00","-242169.00","4437.00","0.00","1074823.00","--","--","--","1074823.00","0.00","0.00","0.00","11.05"
"110/05/29","104","4","5483","中美晶","19281427.00","26904909.00","46186336.00","10070111.00","7546649.00","17616760.00","5800312.00","18614691.00","1292442.00","-2550828.00","-169861.00","22986756.00","--","--","5582820.00","28569576.00","0.00","0.00","5555000.00","40.01"
"110/05/29","104","4","5487","通泰","420076.00","159385.00","579461.00","61415.00","34454.00","95869.00","221345.00","41585.00","219821.00","841.00","--","483592.00","--","--","--","483592.00","0.00","0.00","0.00","21.85"
"110/05/29","104","4","5488","松普","1106637.00","510063.00","1616700.00","461331.00","117103.00","578434.00","915861.00","162352.00","-202925.00","162978.00","0.00","1038266.00","--","--","0.00","1038266.00","0.00","0.00","0.00","11.34"
"110/05/29","104","4","5489","彩富","1907264.00","850804.00","2758068.00","446193.00","112572.00","558765.00","1041754.00","188130.00","1211139.00","3189.00","-244909.00","2199303.00","0.00","--","0.00","2199303.00","0.00","0.00","4077000.00","21.97"
"110/05/29","104","4","5490","同亨","2620966.00","138901.00","2759867.00","789828.00","136751.00","926579.00","943966.00","51305.00","771825.00","66192.00","--","1833288.00","--","--","--","1833288.00","0.00","0.00","0.00","19.42"
"110/05/29","104","4","5493","三聯","1587308.00","1187562.00","2774870.00","682902.00","264665.00","947567.00","442646.00","42161.00","432058.00","4347.00","0.00","921212.00","--","--","906091.00","1827303.00","0.00","0.00","0.00","20.81"
"110/05/29","104","4","5498","凱崴","1323205.00","1401663.00","2724868.00","655371.00","277020.00","932391.00","1618959.00","20565.00","93684.00","59269.00","--","1792477.00","--","--","0.00","1792477.00","0.00","0.00","0.00","11.07"
"110/05/29","104","4","5508","永信建","5527789.00","516004.00","6043793.00","1212541.00","556733.00","1769274.00","2174281.00","231750.00","1868488.00","0.00","--","--","--","--","--","4274519.00","--","0.00","0.00","19.66"
"110/05/29","104","4","5511","德昌","6048914.00","507093.00","6556007.00","3173516.00","101424.00","3274940.00","1516607.00","135583.00","1612126.00","16751.00","0.00","3281067.00","--","--","0.00","3281067.00","0.00","0.00","0.00","21.63"
"110/05/29","104","4","5512","力麒","21005212.00","11380010.00","32385222.00","10187770.00","6176529.00","16364299.00","7539927.00","672046.00","5256274.00","30173.00","-98195.00","13400225.00","--","--","2620698.00","16020923.00","0.00","0.00","6304815.00","17.92"
"110/05/29","104","4","5514","三豐","1887495.00","349692.00","2237187.00","85826.00","23419.00","109245.00","1766433.00","14866.00","369961.00","0.00","-23385.00","2127875.00","--","--","67.00","2127942.00","0.00","0.00","7090403.00","12.55"
"110/05/29","104","4","5516","雙喜","610153.00","224341.00","834494.00","375849.00","23095.00","398944.00","382950.00","0.00","53714.00","-1114.00","0.00","--","--","--","--","435550.00","0.00","0.00","0.00","11.37"
"110/05/29","104","4","5520","力泰","1241542.00","1220374.00","2461916.00","444736.00","88079.00","532815.00","709592.00","33686.00","1091643.00","3995.00","0.00","1838916.00","--","--","90185.00","1929101.00","0.00","0.00","0.00","25.92"
"110/05/29","104","4","5523","豐謙","3132672.00","139809.00","3272481.00","1374094.00","799462.00","2173556.00","1128518.00","25457.00","15654.00","--","--","1169629.00","--","--","-70704.00","1098925.00","0.00","0.00","0.00","10.36"
"110/05/29","104","4","5529","志嘉","1931953.00","978025.00","2909978.00","1134949.00","648101.00","1783050.00","1042702.00","20635.00","63591.00","--","--","1126928.00","--","--","--","1126928.00","0.00","0.00","0.00","10.81"
"110/05/29","104","4","5530","龍巖","26117836.00","21391185.00","47509021.00","37868027.00","321435.00","38189462.00","3990842.00","1413044.00","3232939.00","-401665.00","--","8235160.00","--","--","1084399.00","9319559.00","0.00","0.00","0.00","20.64"
"110/05/29","104","4","5536","聖暉","7512052.00","674155.00","8186207.00","4915104.00","207286.00","5122390.00","466159.00","978475.00","1451733.00","23145.00","--","2919512.00","--","--","144305.00","3063817.00","0.00","0.00","0.00","62.63"
"110/05/29","104","4","5543","桓鼎-KY","839815.00","525869.00","1365684.00","598394.00","20524.00","618918.00","240000.00","269419.00","54094.00","35611.00","--","599124.00","--","--","147642.00","746766.00","0.00","0.00","0.00","24.96"
"110/05/29","104","4","5601","台聯櫃","92560.00","1767531.00","1860091.00","18693.00","464755.00","483448.00","648000.00","3030.00","725613.00","0.00","--","--","--","--","--","1376643.00","0.00","0.00","0.00","21.24"
"110/05/29","104","4","5603","陸海","794160.00","1587308.00","2381468.00","646762.00","444583.00","1091345.00","783246.00","83424.00","335504.00","-28086.00","--","1174088.00","--","--","116035.00","1290123.00","0.00","0.00","0.00","14.99"
"110/05/29","104","4","5604","中連貨","679659.00","3330316.00","4009975.00","222442.00","1341060.00","1563502.00","1087830.00","83846.00","1274797.00","0.00","0.00","2446473.00","--","--","0.00","2446473.00","0.00","0.00","0.00","22.49"
"110/05/29","104","4","5609","中菲行","3063385.00","973729.00","4037114.00","1733090.00","236958.00","1970048.00","1290000.00","19719.00","604658.00","131778.00","-105024.00","1941131.00","0.00","--","125935.00","2067066.00","0.00","0.00","5940000.00","15.77"
"110/05/29","104","4","5701","劍湖山","302258.00","3638531.00","3940789.00","1241602.00","941658.00","2183260.00","2537569.00","0.00","-780981.00","-860.00","0.00","1755728.00","--","--","1801.00","1757529.00","--","0.00","0.00","6.92"
"110/05/29","104","4","5703","亞都麗緻","542667.00","933999.00","1476666.00","340045.00","205570.00","545615.00","702396.00","--","226541.00","2114.00","--","931051.00","0.00","--","0.00","931051.00","0.00","0.00","0.00","13.26"
"110/05/29","104","4","5704","老爺知","232157.00","338708.00","570865.00","78350.00","20763.00","99113.00","388617.00","106.00","83029.00","--","--","--","--","--","--","471752.00","0.00","0.00","0.00","12.14"
"110/05/29","104","4","5878","台名","379305.00","182041.00","561346.00","110603.00","17253.00","127856.00","236880.00","61367.00","138806.00","-5688.00","--","431365.00","--","--","2125.00","433490.00","--","0.00","0.00","18.21"
"110/05/29","104","4","5902","德記","431786.00","752729.00","1184515.00","531083.00","2695.00","533778.00","945000.00","0.00","-295292.00","1029.00","0.00","650737.00","0.00","--","0.00","650737.00","0.00","0.00","0.00","6.89"
"110/05/29","104","4","5903","全家","11349252.00","13013427.00","24362679.00","16734170.00","2716118.00","19450288.00","2232200.00","44413.00","2426189.00","-53234.00","--","4649568.00","--","--","262823.00","4912391.00","0.00","0.00","0.00","20.83"
"110/05/29","104","4","5904","寶雅","3521058.00","2148669.00","5669727.00","2584221.00","348766.00","2932987.00","952774.00","473319.00","1310647.00","--","--","--","--","--","--","2736740.00","0.00","0.00","0.00","28.72"
"110/05/29","104","4","5905","南仁湖","1462892.00","3225129.00","4688021.00","1382895.00","213173.00","1596068.00","2039170.00","301060.00","106490.00","-2118.00","0.00","2444602.00","--","--","647351.00","3091953.00","0.00","0.00","0.00","11.99"
"110/05/29","104","4","6101","寬魚國際","610863.00","353622.00","964485.00","345570.00","132715.00","478285.00","598268.00","0.00","-178585.00","66517.00","--","486200.00","--","--","--","486200.00","--","0.00","0.00","8.13"
"110/05/29","104","4","6103","合邦","208112.00","44858.00","252970.00","178457.00","6192.00","184649.00","570850.00","0.00","-502559.00","30.00","--","68321.00","--","--","--","68321.00","--","0.00","0.00","1.20"
"110/05/29","104","4","6104","創惟","1232505.00","952669.00","2185174.00","406844.00","278387.00","685231.00","896692.00","300548.00","304090.00","-2460.00","0.00","1498870.00","--","--","1073.00","1499943.00","--","0.00","0.00","16.72"
"110/05/29","104","4","6109","亞元","1292774.00","272575.00","1565349.00","677105.00","9349.00","686454.00","726865.00","0.00","134930.00","35959.00","-16163.00","881591.00","--","--","-2696.00","878895.00","0.00","0.00","1250000.00","12.34"
"110/05/29","104","4","6111","大宇資","343255.00","377574.00","720829.00","229412.00","19539.00","248951.00","462078.00","37736.00","1011.00","-28947.00","--","471878.00","--","--","0.00","471878.00","0.00","0.00","0.00","10.21"
"110/05/29","104","4","6113","亞矽","657645.00","91913.00","749558.00","159963.00","37784.00","197747.00","500471.00","189257.00","-113684.00","-24263.00","0.00","551781.00","--","--","30.00","551811.00","0.00","0.00","0.00","11.03"
"110/05/29","104","4","6114","久威","1070243.00","464376.00","1534619.00","584790.00","160252.00","745042.00","361608.00","169536.00","251778.00","6655.00","--","789577.00","--","--","--","789577.00","0.00","0.00","0.00","21.84"
"110/05/29","104","4","6118","建達","1961113.00","190656.00","2151769.00","1150649.00","8566.00","1159215.00","908896.00","67418.00","15168.00","0.00","--","991482.00","--","--","1072.00","992554.00","0.00","0.00","0.00","10.91"
"110/05/29","104","4","6121","新普","35523979.00","8343936.00","43867915.00","21593504.00","850910.00","22444414.00","3082842.00","3349137.00","14593545.00","135287.00","--","21160811.00","--","--","262690.00","21423501.00","0.00","0.00","0.00","68.64"
"110/05/29","104","4","6122","擎邦","1317152.00","318740.00","1635892.00","619983.00","48795.00","668778.00","687291.00","10354.00","178381.00","81168.00","--","957194.00","--","--","9920.00","967114.00","0.00","0.00","0.00","13.93"
"110/05/29","104","4","6123","上奇","2001706.00","853767.00","2855473.00","1409554.00","62548.00","1472102.00","551433.00","335776.00","210410.00","39089.00","-48414.00","1088294.00","--","--","295077.00","1383371.00","0.00","0.00","1959000.00","20.46"
"110/05/29","104","4","6124","業強","2339932.00","742665.00","3082597.00","317055.00","20858.00","337913.00","1824799.00","833023.00","73971.00","5834.00","0.00","2737627.00","--","--","7057.00","2744684.00","0.00","0.00","0.00","15.00"
"110/05/29","104","4","6125","廣運","6971431.00","8631953.00","15603384.00","4842639.00","2205636.00","7048275.00","2540112.00","1939202.00","435487.00","69480.00","-54119.00","4930162.00","--","--","3624947.00","8555109.00","--","0.00","5000000.00","19.80"
"110/05/29","104","4","6126","信音","2077444.00","1262317.00","3339761.00","1849494.00","168576.00","2018070.00","1136932.00","104057.00","-116622.00","70274.00","-30411.00","1164230.00","--","--","157461.00","1321691.00","0.00","0.00","2590000.00","10.48"
"110/05/29","104","4","6127","九豪","961507.00","1510429.00","2471936.00","867471.00","460483.00","1327954.00","850415.00","301536.00","-125078.00","131431.00","-14322.00","1143982.00","0.00","--","0.00","1143982.00","0.00","0.00","1335000.00","13.67"
"110/05/29","104","4","6129","普誠","1746937.00","544549.00","2291486.00","217803.00","58555.00","276358.00","1809437.00","12456.00","183874.00","9428.00","--","2015195.00","--","--","-67.00","2015128.00","--","0.00","0.00","11.14"
"110/05/29","104","4","6130","星寶國際","236973.00","98097.00","335070.00","29002.00","468.00","29470.00","267000.00","30038.00","-1959.00","511.00","0.00","295590.00","--","--","10010.00","305600.00","--","0.00","0.00","11.07"
"110/05/29","104","4","6134","萬旭","1207808.00","386446.00","1594254.00","674246.00","163791.00","838037.00","898000.00","4480.00","-332098.00","16944.00","--","587326.00","--","--","168891.00","756217.00","--","0.00","0.00","6.54"
"110/05/29","104","4","6138","茂達","2066668.00","567852.00","2634520.00","609543.00","37791.00","647334.00","1003946.00","160816.00","625550.00","-36572.00","0.00","1753740.00","--","--","233446.00","1987186.00","0.00","0.00","0.00","17.47"
"110/05/29","104","4","6140","訊達電腦","725585.00","49378.00","774963.00","279874.00","48961.00","328835.00","383680.00","422.00","53177.00","8849.00","0.00","446128.00","--","--","0.00","446128.00","0.00","0.00","0.00","11.63"
"110/05/29","104","4","6143","振曜","9966149.00","583814.00","10549963.00","8027375.00","154091.00","8181466.00","832809.00","313343.00","1023417.00","5792.00","--","2175361.00","--","--","193136.00","2368497.00","0.00","0.00","0.00","26.12"
"110/05/29","104","4","6144","得利影","676739.00","106249.00","782988.00","155414.00","33930.00","189344.00","731178.00","1890.00","-207720.00","-11281.00","--","514067.00","--","--","79577.00","593644.00","0.00","0.00","0.00","7.03"
"110/05/29","104","4","6146","耕興","2519099.00","1841511.00","4360610.00","998273.00","140390.00","1138663.00","890859.00","815109.00","1378218.00","11600.00","--","3095786.00","--","--","126161.00","3221947.00","--","0.00","0.00","34.75"
"110/05/29","104","4","6147","頎邦","15658352.00","22820992.00","38479344.00","10027000.00","4208937.00","14235937.00","6491870.00","6551372.00","10160176.00","236084.00","--","23439502.00","--","--","803905.00","24243407.00","0.00","0.00","0.00","36.11"
"110/05/29","104","4","6148","驊宏資","4221218.00","568022.00","4789240.00","3311829.00","204730.00","3516559.00","900020.00","19948.00","11631.00","18674.00","0.00","950273.00","--","--","322408.00","1272681.00","0.00","0.00","0.00","10.56"
"110/05/29","104","4","6150","撼訊","1010704.00","209461.00","1220165.00","943965.00","5290.00","949255.00","504401.00","153.00","-230529.00","-3115.00","0.00","270910.00","--","--","--","270910.00","--","0.00","0.00","5.37"
"110/05/29","104","4","6151","晉倫","1050614.00","721057.00","1771671.00","560125.00","207728.00","767853.00","552573.00","144319.00","244121.00","62805.00","--","1003818.00","--","--","0.00","1003818.00","0.00","0.00","0.00","18.17"
"110/05/29","104","4","6154","順發","1321332.00","458447.00","1779779.00","512202.00","2031.00","514233.00","800800.00","3420.00","459599.00","1727.00","0.00","1265546.00","--","--","0.00","1265546.00","0.00","0.00","0.00","15.80"
"110/05/29","104","4","6156","松上","2567068.00","742069.00","3309137.00","1530099.00","13161.00","1543260.00","773814.00","11949.00","124099.00","32336.00","0.00","942198.00","--","--","823679.00","1765877.00","0.00","0.00","0.00","12.18"
"110/05/29","104","4","6158","禾昌","2625317.00","1023759.00","3649076.00","675183.00","202514.00","877697.00","1134689.00","590539.00","613866.00","466102.00","-33817.00","2771379.00","--","--","--","2771379.00","--","0.00","2700000.00","25.02"
"110/05/29","104","4","6160","欣技","989740.00","211518.00","1201258.00","245571.00","18970.00","264541.00","684891.00","1062.00","247284.00","3480.00","0.00","936717.00","--","--","0.00","936717.00","--","0.00","0.00","13.68"
"110/05/29","104","4","6161","捷波","1297034.00","926070.00","2223104.00","535306.00","213109.00","748415.00","1208333.00","145975.00","97614.00","40548.00","-17781.00","1474689.00","--","--","--","1474689.00","0.00","0.00","2000000.00","12.41"
"110/05/29","104","4","6163","華電網","2817894.00","469703.00","3287597.00","1879124.00","141038.00","2020162.00","1034817.00","204028.00","60820.00","-4011.00","-28219.00","1267435.00","0.00","--","0.00","1267435.00","0.00","0.00","2500000.00","12.55"
"110/05/29","104","4","6167","久正","999794.00","1100853.00","2100647.00","788390.00","406793.00","1195183.00","1621732.00","7903.00","-741605.00","17435.00","--","905465.00","--","--","-1.00","905464.00","0.00","0.00","0.00","5.58"
"110/05/29","104","4","6169","昱泉","393115.00","191378.00","584493.00","62908.00","20226.00","83134.00","354738.00","275735.00","-137375.00","1782.00","-4969.00","489911.00","--","--","11448.00","501359.00","--","0.00","334000.00","13.94"
"110/05/29","104","4","6170","統振","1716541.00","945649.00","2662190.00","715456.00","265107.00","980563.00","916701.00","109498.00","162111.00","9529.00","-15995.00","1181844.00","--","--","499783.00","1681627.00","0.00","0.00","1603000.00","13.12"
"110/05/29","104","4","6171","亞銳士","1512170.00","9242.00","1521412.00","471008.00","--","471008.00","753520.00","201784.00","95100.00","0.00","0.00","--","--","--","--","1050404.00","0.00","0.00","0.00","13.94"
"110/05/29","104","4","6173","信昌電","2418222.00","1301355.00","3719577.00","932260.00","43702.00","975962.00","1851163.00","461748.00","392456.00","51316.00","-13068.00","2743615.00","--","--","--","2743615.00","0.00","0.00","1000000.00","14.90"
"110/05/29","104","4","6174","安碁","439665.00","229897.00","669562.00","75720.00","6926.00","82646.00","500000.00","--","86749.00","167.00","--","586916.00","--","--","--","586916.00","0.00","0.00","0.00","11.74"
"110/05/29","104","4","6175","立敦","1639044.00","2008706.00","3647750.00","1138101.00","303753.00","1441854.00","1378705.00","407616.00","217601.00","43727.00","-22898.00","2024751.00","--","--","181145.00","2205896.00","0.00","0.00","1802000.00","14.88"
"110/05/29","104","4","6179","亞通","896513.00","166807.00","1063320.00","181605.00","190139.00","371744.00","501563.00","36268.00","152943.00","802.00","--","691576.00","--","--","--","691576.00","0.00","0.00","0.00","13.79"
"110/05/29","104","4","6180","橘子","4141129.00","4175547.00","8316676.00","3073893.00","2301495.00","5375388.00","1575936.00","695448.00","403479.00","-64656.00","--","2610207.00","--","--","331081.00","2941288.00","0.00","0.00","0.00","16.56"
"110/05/29","104","4","6182","合晶","5417378.00","10157518.00","15574896.00","4896020.00","4101089.00","8997109.00","3831733.00","2077157.00","168522.00","-90965.00","0.00","5986447.00","--","--","591340.00","6577787.00","0.00","0.00","0.00","15.62"
"110/05/29","104","4","6185","幃翔","2116294.00","771008.00","2887302.00","312044.00","295416.00","607460.00","1142869.00","33529.00","948680.00","154764.00","--","2279842.00","--","--","--","2279842.00","0.00","0.00","0.00","19.95"
