出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","102","4","6222","上揚","345659.00","300980.00","44679.00","--","--","44679.00","79479.00","--","-34800.00","-50060.00","-84860.00","9856.00","-94716.00","--","--","-94716.00","3146.00","--","-91570.00","-89080.00","--","-5636.00","-85951.00","--","-5619.00","-1.59"
"110/05/29","102","4","6223","旺矽","3035778.00","1634352.00","1401426.00","0.00","2895.00","1404321.00","1070773.00","--","333548.00","-6949.00","326599.00","55666.00","270933.00","--","--","270933.00","13675.00","--","284608.00","271033.00","--","-100.00","284045.00","--","563.00","3.54"
"110/05/29","102","4","6227","茂綸","3005928.00","2689087.00","316841.00","--","--","316841.00","273694.00","--","43147.00","9880.00","53027.00","12782.00","40245.00","--","--","40245.00","4679.00","--","44924.00","40245.00","--","--","44924.00","--","--","0.53"
"110/05/29","102","4","6228","全譜","141993.00","132736.00","9257.00","0.00","0.00","9257.00","83908.00","--","-74651.00","81580.00","6929.00","4734.00","2195.00","--","--","2195.00","-5310.00","--","-3115.00","2195.00","0.00","0.00","-3115.00","0.00","0.00","0.05"
"110/05/29","102","4","6229","研通","867010.00","743740.00","123270.00","--","--","123270.00","88445.00","1029.00","35854.00","6154.00","42008.00","9983.00","32025.00","--","--","32025.00","4260.00","--","36285.00","32025.00","--","--","36285.00","--","--","0.90"
"110/05/29","102","4","6231","系微","948635.00","163356.00","785279.00","--","--","785279.00","744806.00","--","40473.00","-162.00","40311.00","12495.00","27816.00","--","--","27816.00","3494.00","--","31310.00","27816.00","--","--","31310.00","--","--","0.73"
"110/05/29","102","4","6233","旺玖","405459.00","201871.00","203588.00","--","--","203588.00","316059.00","--","-112471.00","19047.00","-93424.00","271.00","-93695.00","--","--","-93695.00","116759.00","--","23064.00","-93611.00","--","-84.00","23148.00","--","-84.00","-1.11"
"110/05/29","102","4","6234","高僑","460991.00","542762.00","-81771.00","--","0.00","-81771.00","61122.00","--","-142893.00","18472.00","-124421.00","-9129.00","-115292.00","--","--","-115292.00","10755.00","--","-104537.00","-115292.00","--","--","-104537.00","--","--","-1.61"
"110/05/29","102","4","6236","康呈","40582.00","12959.00","27623.00","--","--","27623.00","32438.00","--","-4815.00","-7367.00","-12182.00","0.00","-12182.00","--","--","-12182.00","29.00","--","-12153.00","-12182.00","--","--","-12153.00","--","--","-0.62"
"110/05/29","102","4","6237","驊訊","384449.00","148757.00","235692.00","--","--","235692.00","259635.00","--","-23943.00","24109.00","166.00","-3080.00","3246.00","--","--","3246.00","181027.00","--","184273.00","3246.00","--","--","184273.00","--","--","0.04"
"110/05/29","102","4","6240","松崗","340906.00","282000.00","58906.00","--","--","58906.00","74004.00","133759.00","118661.00","3651.00","122312.00","8.00","122304.00","0.00","--","122304.00","-73.00","--","122231.00","122304.00","0.00","--","122231.00","0.00","--","1.95"
"110/05/29","102","4","6241","易通展","632408.00","559810.00","72598.00","--","--","72598.00","57969.00","--","14629.00","11575.00","26204.00","4123.00","22081.00","--","--","22081.00","67.00","--","22148.00","22081.00","--","--","22148.00","--","--","0.93"
"110/05/29","102","4","6242","立康","237349.00","193013.00","44336.00","--","--","44336.00","92180.00","--","-47844.00","-13970.00","-61814.00","83.00","-61897.00","--","--","-61897.00","1306.00","--","-60591.00","-61897.00","--","0.00","-60591.00","--","0.00","-3.31"
"110/05/29","102","4","6244","茂迪","21349691.00","19717223.00","1632468.00","--","--","1632468.00","1172510.00","--","459958.00","-124681.00","335277.00","94831.00","240446.00","--","--","240446.00","172199.00","--","412645.00","251864.00","--","-11418.00","424758.00","--","-12113.00","0.58"
"110/05/29","102","4","6245","立端","3904749.00","2739509.00","1165240.00","--","--","1165240.00","863667.00","--","301573.00","51325.00","352898.00","55470.00","297428.00","--","--","297428.00","26278.00","--","323706.00","293638.00","--","3790.00","317569.00","--","6137.00","3.72"
"110/05/29","102","4","6246","臺龍","2888456.00","2748290.00","140166.00","--","--","140166.00","510094.00","--","-369928.00","-60722.00","-430650.00","2684.00","-433334.00","--","--","-433334.00","16418.00","--","-416916.00","-429824.00","--","-3510.00","-414045.00","--","-2871.00","-3.16"
"110/05/29","102","4","6247","淇譽電","1006634.00","834541.00","172093.00","--","--","172093.00","257692.00","--","-85599.00","22358.00","-63241.00","-279.00","-62962.00","--","--","-62962.00","25729.00","--","-37233.00","-62962.00","--","--","-37233.00","--","--","-1.04"
"110/05/29","102","4","6248","沛波","220894.00","221357.00","-463.00","--","--","-463.00","86911.00","--","-87374.00","30020.00","-57354.00","5390.00","-62744.00","--","--","-62744.00","1697.00","--","-61047.00","-62744.00","--","--","-61047.00","--","--","-1.79"
"110/05/29","102","4","6259","百徽","1141962.00","988540.00","153422.00","--","--","153422.00","242389.00","0.00","-88967.00","42344.00","-46623.00","-5839.00","-40784.00","--","--","-40784.00","6222.00","--","-34562.00","-30676.00","--","-10108.00","-25742.00","--","-8820.00","-0.64"
"110/05/29","102","4","6261","久元","3651244.00","2646047.00","1005197.00","--","--","1005197.00","508456.00","63246.00","559987.00","5670.00","565657.00","114153.00","451504.00","--","--","451504.00","141186.00","--","592690.00","496530.00","--","-45026.00","626048.00","--","-33358.00","4.25"
"110/05/29","102","4","6263","普萊德","1069363.00","726750.00","342613.00","--","--","342613.00","140536.00","--","202077.00","19713.00","221790.00","31374.00","190416.00","--","--","190416.00","-949.00","--","189467.00","190416.00","--","--","189467.00","--","--","3.20"
"110/05/29","102","4","6264","富裔","568012.00","389071.00","178941.00","--","--","178941.00","117220.00","154.00","61875.00","-1471.00","60404.00","4993.00","55411.00","--","--","55411.00","-125.00","--","55286.00","55411.00","--","--","55286.00","--","--","0.40"
"110/05/29","102","4","6265","方土昶","12519359.00","12225908.00","293451.00","--","--","293451.00","226354.00","--","67097.00","7275.00","74372.00","16517.00","57855.00","--","--","57855.00","25424.00","--","83279.00","57855.00","--","--","83279.00","--","--","0.49"
"110/05/29","102","4","6266","泰詠","1753674.00","1600926.00","152748.00","--","--","152748.00","128405.00","--","24343.00","41838.00","66181.00","14970.00","51211.00","--","--","51211.00","29881.00","--","81092.00","51211.00","--","--","81092.00","--","--","0.65"
"110/05/29","102","4","6270","倍微","2159256.00","1933416.00","225840.00","--","--","225840.00","248424.00","--","-22584.00","33392.00","10808.00","-2447.00","13255.00","--","--","13255.00","-131853.00","--","-118598.00","13255.00","--","0.00","-118598.00","--","0.00","0.18"
"110/05/29","102","4","6274","台燿","11940491.00","9992433.00","1948058.00","--","--","1948058.00","1207764.00","--","740294.00","55947.00","796241.00","183246.00","612995.00","--","--","612995.00","138892.00","--","751887.00","612995.00","--","--","751887.00","--","--","2.56"
"110/05/29","102","4","6275","元山","2023639.00","1599064.00","424575.00","--","--","424575.00","424127.00","--","448.00","23029.00","23477.00","13319.00","10158.00","--","--","10158.00","-38.00","--","10120.00","10158.00","0.00","0.00","10120.00","--","--","0.21"
"110/05/29","102","4","6276","安鈦克","1388395.00","1113869.00","274526.00","--","--","274526.00","252230.00","--","22296.00","19029.00","41325.00","1119.00","40206.00","0.00","--","40206.00","-125.00","--","40081.00","40206.00","--","--","40081.00","--","--","0.93"
"110/05/29","102","4","6279","胡連","2785468.00","1695516.00","1089952.00","--","--","1089952.00","374807.00","--","715145.00","58103.00","773248.00","160640.00","612608.00","--","--","612608.00","50174.00","--","662782.00","612608.00","--","--","662782.00","--","--","6.91"
"110/05/29","102","4","6284","佳邦","2804692.00","2190665.00","614027.00","0.00","0.00","614027.00","623911.00","--","-9884.00","77283.00","67399.00","18895.00","48504.00","--","--","48504.00","173720.00","--","222224.00","48504.00","--","0.00","222224.00","--","0.00","0.52"
"110/05/29","102","4","6287","元隆","746960.00","972988.00","-226028.00","--","--","-226028.00","87263.00","--","-313291.00","-49173.00","-362464.00","1652.00","-364116.00","--","--","-364116.00","4936.00","--","-359180.00","--","--","--","--","--","--","-3.62"
"110/05/29","102","4","6290","良維","6739628.00","5772444.00","967184.00","--","--","967184.00","645452.00","--","321732.00","60706.00","382438.00","108056.00","274382.00","--","--","274382.00","83248.00","--","357630.00","275095.00","--","-713.00","360131.00","--","-2501.00","2.25"
"110/05/29","102","4","6291","沛亨","350015.00","278877.00","71138.00","--","--","71138.00","136156.00","--","-65018.00","-605.00","-65623.00","--","-65623.00","--","--","-65623.00","3380.00","--","-62243.00","-65623.00","--","--","-62243.00","--","--","-2.69"
"110/05/29","102","4","6292","迅德","1399802.00","996633.00","403169.00","--","--","403169.00","272655.00","4726.00","135240.00","27317.00","162557.00","35010.00","127547.00","--","--","127547.00","22032.00","--","149579.00","127547.00","--","--","149579.00","--","--","2.72"
"110/05/29","102","4","6294","智基","277469.00","216835.00","60634.00","--","--","60634.00","52294.00","--","8340.00","-400.00","7940.00","-577.00","8517.00","--","--","8517.00","--","--","8517.00","--","--","--","--","--","--","0.55"
"110/05/29","102","4","6404","通訊-KY","761900.00","488066.00","273834.00","--","--","273834.00","78830.00","--","195004.00","75398.00","270402.00","62042.00","208360.00","--","--","208360.00","24154.00","--","232514.00","208360.00","--","--","232514.00","--","--","10.89"
"110/05/29","102","4","6411","晶焱","1361914.00","909512.00","452402.00","--","--","452402.00","267023.00","--","185379.00","5716.00","191095.00","38072.00","153023.00","--","--","153023.00","47303.00","--","200326.00","153023.00","--","--","200326.00","--","--","2.76"
"110/05/29","102","4","6417","韋僑","673542.00","538148.00","135394.00","--","--","135394.00","124233.00","--","11161.00","6682.00","17843.00","3087.00","14756.00","--","--","14756.00","-4830.00","--","9926.00","14756.00","--","--","9926.00","--","--","0.48"
"110/05/29","102","4","6418","詠昇","976523.00","817181.00","159342.00","--","--","159342.00","169550.00","--","-10208.00","29280.00","19072.00","9787.00","9285.00","--","--","9285.00","3093.00","--","12378.00","9285.00","--","--","12378.00","--","--","0.30"
"110/05/29","102","4","6419","京晨科","555716.00","129599.00","426117.00","--","--","426117.00","302048.00","--","124069.00","12610.00","136679.00","12945.00","123734.00","--","--","123734.00","219.00","--","123953.00","123734.00","--","--","123953.00","--","--","6.82"
"110/05/29","102","4","6425","易發","1552782.00","1012681.00","540101.00","--","--","540101.00","406185.00","--","133916.00","496.00","134412.00","29011.00","105401.00","--","--","105401.00","21187.00","--","126588.00","118025.00","--","-12624.00","137918.00","--","-11330.00","4.32"
"110/05/29","102","4","6435","大中","1198170.00","950933.00","247237.00","--","--","247237.00","150113.00","--","97124.00","20585.00","117709.00","15328.00","102381.00","--","--","102381.00","--","--","102381.00","--","--","--","--","--","--","3.69"
"110/05/29","102","4","6441","廣錠","937705.00","801635.00","136070.00","--","--","136070.00","64969.00","--","71101.00","12107.00","83208.00","14103.00","69105.00","--","--","69105.00","235.00","--","69340.00","--","--","--","--","--","--","5.25"
"110/05/29","102","4","6446","藥華藥","72327.00","5086.00","67241.00","0.00","0.00","67241.00","668312.00","0.00","-601071.00","7921.00","-593150.00","0.00","-593150.00","0.00","--","-593150.00","68.00","--","-593082.00","--","--","--","--","--","--","-3.40"
"110/05/29","102","4","6462","神盾","83703.00","27058.00","56645.00","--","--","56645.00","139276.00","0.00","-82631.00","3212.00","-79419.00","-7122.00","-72297.00","--","--","-72297.00","168.00","--","-72129.00","-72297.00","--","--","-72129.00","--","--","-1.45"
"110/05/29","102","4","6499","益安","--","--","--","--","--","--","46668.00","--","-46668.00","156.00","-46512.00","--","-46512.00","--","--","-46512.00","-190.00","--","-46702.00","-32756.00","-10428.00","-3328.00","-32946.00","-10428.00","-3328.00","-5.96"
"110/05/29","102","4","6506","雙邦","1760966.00","1558515.00","202451.00","--","--","202451.00","139359.00","--","63092.00","-7331.00","55761.00","9864.00","45897.00","--","--","45897.00","377.00","--","46274.00","48406.00","--","-2509.00","48783.00","--","-2509.00","0.76"
"110/05/29","102","4","6508","惠光","2376719.00","1907749.00","468970.00","--","--","468970.00","273416.00","4918.00","200472.00","22960.00","223432.00","54179.00","169253.00","--","--","169253.00","33614.00","--","202867.00","169253.00","--","--","202867.00","--","--","2.23"
"110/05/29","102","4","6509","聚和","3465456.00","2722311.00","743145.00","--","--","743145.00","575548.00","0.00","167597.00","47987.00","215584.00","92001.00","123583.00","--","--","123583.00","13181.00","--","136764.00","123583.00","--","--","136764.00","--","--","0.75"
"110/05/29","102","4","6514","芮特-KY","462776.00","355270.00","107506.00","--","--","107506.00","56109.00","--","51397.00","371.00","51768.00","8993.00","42775.00","--","--","42775.00","17876.00","--","60651.00","42775.00","0.00","0.00","60651.00","0.00","0.00","2.50"
"110/05/29","102","4","6603","富強鑫","2683631.00","2109265.00","574366.00","--","--","574366.00","569348.00","--","5018.00","64653.00","69671.00","20958.00","48713.00","--","--","48713.00","68152.00","--","116865.00","50464.00","--","-1751.00","114203.00","--","2662.00","0.44"
"110/05/29","102","4","6609","瀧澤科","2838644.00","2243626.00","595018.00","--","--","595018.00","354861.00","--","240157.00","14429.00","254586.00","48535.00","206051.00","--","--","206051.00","9591.00","--","215642.00","206051.00","--","--","215642.00","--","--","2.90"
"110/05/29","102","4","6803","崑鼎","3750376.00","2760233.00","990143.00","--","--","990143.00","164395.00","--","825748.00","23249.00","848997.00","120178.00","728819.00","--","--","728819.00","26356.00","--","755175.00","620318.00","--","108501.00","643979.00","--","111196.00","10.06"
"110/05/29","102","4","8024","佑華","704948.00","493905.00","211043.00","--","--","211043.00","178000.00","--","33043.00","10025.00","43068.00","15500.00","27568.00","--","--","27568.00","3203.00","--","30771.00","27568.00","--","--","30771.00","--","--","0.60"
"110/05/29","102","4","8027","鈦昇","1314793.00","977815.00","336978.00","--","--","336978.00","303376.00","--","33602.00","3193.00","36795.00","11639.00","25156.00","--","--","25156.00","8206.00","--","33362.00","24787.00","--","369.00","30138.00","--","3224.00","0.58"
"110/05/29","102","4","8032","光菱","4860288.00","4199779.00","660509.00","--","--","660509.00","416672.00","--","243837.00","38084.00","281921.00","69240.00","212681.00","--","--","212681.00","11640.00","--","224321.00","212110.00","--","571.00","223666.00","--","655.00","4.09"
"110/05/29","102","4","8034","榮群","261960.00","161778.00","100182.00","--","--","100182.00","115419.00","--","-15237.00","1571.00","-13666.00","0.00","-13666.00","--","--","-13666.00","-681.00","--","-14347.00","-13666.00","--","--","-14347.00","--","--","-0.22"
"110/05/29","102","4","8038","長園科","100040.00","63038.00","37002.00","--","0.00","37002.00","101628.00","--","-64626.00","-5421.00","-70047.00","0.00","-70047.00","--","--","-70047.00","26226.00","--","-43821.00","-70047.00","--","--","-43821.00","0.00","0.00","-1.42"
"110/05/29","102","4","8040","九暘","639728.00","396197.00","243531.00","--","--","243531.00","325978.00","--","-82447.00","6315.00","-76132.00","0.00","-76132.00","--","--","-76132.00","13671.00","--","-62461.00","-76132.00","--","0.00","-62461.00","--","0.00","-0.92"
"110/05/29","102","4","8042","金山電","3012246.00","2135248.00","876998.00","--","--","876998.00","324690.00","--","552308.00","12687.00","564995.00","26393.00","538602.00","--","--","538602.00","85281.00","--","623883.00","534377.00","--","4225.00","618920.00","--","4963.00","5.30"
"110/05/29","102","4","8043","蜜望實","4573622.00","4229721.00","343901.00","--","--","343901.00","218828.00","--","125073.00","95382.00","220455.00","49150.00","171305.00","--","--","171305.00","68229.00","--","239534.00","171305.00","--","--","239534.00","--","--","1.87"
"110/05/29","102","4","8044","網家","16309196.00","13529187.00","2780009.00","--","--","2780009.00","2116355.00","--","663654.00","25324.00","688978.00","141468.00","547510.00","--","--","547510.00","1285.00","--","548795.00","506756.00","--","40754.00","507777.00","--","41018.00","6.16"
"110/05/29","102","4","8047","星雲","807389.00","536695.00","270694.00","--","--","270694.00","241277.00","--","29417.00","12021.00","41438.00","7749.00","33689.00","--","--","33689.00","8702.00","--","42391.00","33689.00","--","--","42391.00","--","--","0.66"
"110/05/29","102","4","8048","德勝","760257.00","557793.00","202464.00","--","--","202464.00","125973.00","--","76491.00","-3061.00","73430.00","12829.00","60601.00","--","--","60601.00","2327.00","--","62928.00","60601.00","--","--","62928.00","--","--","1.27"
"110/05/29","102","4","8049","晶采","1385294.00","1178265.00","207029.00","--","--","207029.00","172265.00","--","34764.00","54707.00","89471.00","26922.00","62549.00","--","--","62549.00","5444.00","--","67993.00","62549.00","--","--","67993.00","--","--","0.58"
"110/05/29","102","4","8050","廣積","2754486.00","1863280.00","891206.00","--","--","891206.00","581010.00","--","310196.00","12862.00","323058.00","65485.00","257573.00","--","--","257573.00","18799.00","--","276372.00","243773.00","--","13800.00","262488.00","--","13884.00","2.89"
"110/05/29","102","4","8054","安國","2792664.00","1879781.00","912883.00","--","--","912883.00","721649.00","--","191234.00","21581.00","212815.00","58295.00","154520.00","--","--","154520.00","11767.00","--","166287.00","174493.00","--","-19973.00","186260.00","--","-19973.00","2.21"
"110/05/29","102","4","8059","凱碩","1400544.00","1212429.00","188115.00","--","--","188115.00","198137.00","--","-10022.00","19732.00","9710.00","19159.00","-9449.00","--","--","-9449.00","36448.00","--","26999.00","-9449.00","--","--","26999.00","--","--","-0.10"
"110/05/29","102","4","8064","東捷","3081222.00","2519987.00","561235.00","--","--","561235.00","366245.00","--","194990.00","40723.00","235713.00","45690.00","190023.00","--","--","190023.00","-9551.00","--","180472.00","152524.00","--","37499.00","142778.00","--","37694.00","1.15"
"110/05/29","102","4","8066","來思達","1131264.00","974098.00","157166.00","--","--","157166.00","150664.00","--","6502.00","7781.00","14283.00","-44.00","14327.00","--","--","14327.00","2044.00","--","16371.00","12984.00","0.00","1343.00","14403.00","0.00","1968.00","0.89"
"110/05/29","102","4","8067","志旭","651355.00","554333.00","97022.00","--","--","97022.00","133328.00","--","-36306.00","5266.00","-31040.00","-1058.00","-29982.00","--","--","-29982.00","10470.00","--","-19512.00","-25497.00","--","-4485.00","-15033.00","--","-4479.00","-0.57"
"110/05/29","102","4","8068","全達","1241156.00","1166713.00","74443.00","--","--","74443.00","108881.00","--","-34438.00","6165.00","-28273.00","194.00","-28467.00","0.00","--","-28467.00","818.00","--","-27649.00","-28467.00","--","0.00","-27649.00","--","0.00","-0.93"
"110/05/29","102","4","8069","元太","18905129.00","15886448.00","3018681.00","--","--","3018681.00","4666998.00","--","-1648317.00","1436827.00","-211490.00","-175481.00","-36009.00","--","--","-36009.00","1117883.00","--","1081874.00","29303.00","--","-65312.00","1160440.00","--","-78566.00","0.03"
"110/05/29","102","4","8071","能率網通","1810491.00","1501499.00","308992.00","--","--","308992.00","227372.00","--","81620.00","47417.00","129037.00","29860.00","99177.00","--","--","99177.00","1382.00","--","100559.00","71276.00","--","27901.00","65122.00","--","35437.00","1.85"
"110/05/29","102","4","8074","鉅橡","1157206.00","897469.00","259737.00","--","--","259737.00","163336.00","--","96401.00","33154.00","129555.00","21169.00","108386.00","--","--","108386.00","21100.00","--","129486.00","117441.00","--","-9055.00","136988.00","--","-7502.00","2.24"
"110/05/29","102","4","8076","伍豐","2640115.00","1918964.00","721151.00","34235.00","0.00","686916.00","437613.00","--","249303.00","23483.00","272786.00","49404.00","223382.00","--","--","223382.00","367498.00","--","590880.00","227626.00","--","-4244.00","595124.00","--","-4244.00","1.27"
"110/05/29","102","4","8077","洛碁","311433.00","348767.00","-37334.00","--","--","-37334.00","69023.00","--","-106357.00","55080.00","-51277.00","0.00","-51277.00","--","--","-51277.00","0.00","--","-51277.00","--","--","--","--","--","--","-0.80"
"110/05/29","102","4","8080","永利聯合","593778.00","545829.00","47949.00","--","--","47949.00","88957.00","0.00","-41008.00","84803.00","43795.00","494.00","43301.00","--","--","43301.00","14770.00","--","58071.00","41587.00","--","1714.00","56357.00","--","1714.00","0.69"
"110/05/29","102","4","8083","瑞穎","1001625.00","645147.00","356478.00","--","--","356478.00","127203.00","--","229275.00","8262.00","237537.00","33597.00","203940.00","--","--","203940.00","-315.00","--","203625.00","--","--","--","--","--","--","6.12"
"110/05/29","102","4","8084","巨虹","3659079.00","3598091.00","60988.00","--","--","60988.00","60088.00","--","900.00","23528.00","24428.00","2696.00","21732.00","--","--","21732.00","1890.00","--","23622.00","21735.00","--","-3.00","23624.00","--","-2.00","0.52"
"110/05/29","102","4","8085","福華","4647327.00","4515729.00","131598.00","--","--","131598.00","399380.00","--","-267782.00","-20807.00","-288589.00","25640.00","-314229.00","--","--","-314229.00","140372.00","--","-173857.00","-322076.00","--","7847.00","-185718.00","--","11861.00","-2.05"
"110/05/29","102","4","8086","宏捷科","1066110.00","967442.00","98668.00","--","--","98668.00","164779.00","--","-66111.00","9837.00","-56274.00","17825.00","-74099.00","--","--","-74099.00","--","--","-74099.00","--","--","--","--","--","--","-0.55"
"110/05/29","102","4","8087","華鎂鑫","186865.00","146711.00","40154.00","--","--","40154.00","38854.00","0.00","1300.00","-36523.00","-35223.00","-126.00","-35097.00","0.00","--","-35097.00","115.00","--","-34982.00","-35097.00","--","0.00","-34982.00","--","0.00","-1.18"
"110/05/29","102","4","8088","品安","3445304.00","3116566.00","328738.00","--","--","328738.00","101806.00","798.00","227730.00","26933.00","254663.00","43592.00","211071.00","--","--","211071.00","5579.00","--","216650.00","--","--","--","--","--","--","3.66"
"110/05/29","102","4","8089","康全電訊","2345564.00","1733131.00","612433.00","--","--","612433.00","566871.00","--","45562.00","34821.00","80383.00","65730.00","14653.00","-13471.00","--","1182.00","-10022.00","--","-8840.00","5713.00","--","-4531.00","-4570.00","--","-4270.00","0.16"
"110/05/29","102","4","8091","翔名","1240766.00","825491.00","415275.00","--","--","415275.00","175155.00","--","240120.00","12441.00","252561.00","36793.00","215768.00","--","--","215768.00","3150.00","--","218918.00","214074.00","--","1694.00","216938.00","--","1980.00","4.53"
"110/05/29","102","4","8092","建暐","355332.00","293593.00","61739.00","--","--","61739.00","65834.00","--","-4095.00","6098.00","2003.00","1876.00","127.00","--","--","127.00","4325.00","--","4452.00","127.00","--","--","4452.00","--","--","0.00"
"110/05/29","102","4","8093","保銳","740510.00","539193.00","201317.00","--","--","201317.00","251963.00","--","-50646.00","10171.00","-40475.00","-3892.00","-36583.00","--","--","-36583.00","6296.00","--","-30287.00","-36563.00","--","-20.00","-30263.00","--","-24.00","-0.58"
"110/05/29","102","4","8096","擎亞","11002668.00","10673061.00","329607.00","--","--","329607.00","505868.00","--","-176261.00","264.00","-175997.00","670.00","-176667.00","--","--","-176667.00","10137.00","--","-166530.00","-155428.00","--","-21239.00","-145291.00","--","-21239.00","-1.27"
"110/05/29","102","4","8097","常珵","150987.00","140384.00","10603.00","--","--","10603.00","74512.00","--","-63909.00","-1083.00","-64992.00","--","-64992.00","--","--","-64992.00","826.00","--","-64166.00","-64992.00","--","--","-64166.00","--","0.00","-4.75"
"110/05/29","102","4","8099","大世科","3239216.00","2629836.00","609380.00","--","--","609380.00","520489.00","--","88891.00","46586.00","135477.00","19159.00","116318.00","--","--","116318.00","-37444.00","--","78874.00","116318.00","--","0.00","78874.00","--","0.00","1.73"
"110/05/29","102","4","8107","大億金茂","5749993.00","5810845.00","-60852.00","--","--","-60852.00","557771.00","--","-618623.00","-768865.00","-1387488.00","8023.00","-1395511.00","--","--","-1395511.00","135816.00","--","-1259695.00","-1403192.00","--","7681.00","-1264065.00","--","4370.00","-8.50"
"110/05/29","102","4","8109","博大","737498.00","380847.00","356651.00","--","--","356651.00","119916.00","--","236735.00","71621.00","308356.00","51292.00","257064.00","--","--","257064.00","41209.00","--","298273.00","257064.00","--","--","298273.00","--","--","4.36"
"110/05/29","102","4","8111","立碁","1055254.00","901646.00","153608.00","--","--","153608.00","283070.00","--","-129462.00","160.00","-129302.00","-11696.00","-117606.00","--","--","-117606.00","23502.00","--","-94104.00","-112046.00","--","-5560.00","-88544.00","--","-5560.00","-0.77"
"110/05/29","102","4","8121","越峰","2483174.00","2262857.00","220317.00","--","--","220317.00","477538.00","--","-257221.00","53946.00","-203275.00","-15172.00","-188103.00","--","--","-188103.00","67773.00","--","-120330.00","-137130.00","--","-50973.00","-88449.00","--","-31881.00","-0.75"
"110/05/29","102","4","8147","正淩","611898.00","440831.00","171067.00","0.00","0.00","171067.00","129438.00","--","41629.00","3262.00","44891.00","12608.00","32283.00","0.00","--","32283.00","5243.00","--","37526.00","32283.00","0.00","0.00","37526.00","0.00","0.00","1.64"
"110/05/29","102","4","8155","博智","1404357.00","1184604.00","219753.00","--","--","219753.00","135502.00","--","84251.00","13430.00","97681.00","4743.00","92938.00","--","--","92938.00","556.00","--","93494.00","--","--","--","--","--","--","2.24"
"110/05/29","102","4","8171","天宇","1238759.00","1151034.00","87725.00","--","--","87725.00","174373.00","--","-86648.00","45481.00","-41167.00","6452.00","-47619.00","--","--","-47619.00","3399.00","--","-44220.00","-47619.00","--","--","-44220.00","--","--","-1.17"
"110/05/29","102","4","8176","智捷","1687833.00","1371375.00","316458.00","819.00","738.00","316377.00","588356.00","--","-271979.00","81513.00","-190466.00","-38739.00","-151727.00","--","--","-151727.00","54178.00","--","-97549.00","-81163.00","--","-70564.00","-51158.00","--","-46391.00","-1.09"
"110/05/29","102","4","8182","加高","3161132.00","2753682.00","407450.00","--","--","407450.00","306799.00","--","100651.00","14466.00","115117.00","28678.00","86439.00","--","--","86439.00","11464.00","--","97903.00","85720.00","--","719.00","98037.00","--","-134.00","0.80"
"110/05/29","102","4","8183","精星","2871451.00","2715902.00","155549.00","--","--","155549.00","200857.00","--","-45308.00","29067.00","-16241.00","15790.00","-32031.00","--","--","-32031.00","23415.00","--","-8616.00","-32031.00","--","0.00","-8616.00","--","0.00","-0.28"
"110/05/29","102","4","8234","新漢","4171523.00","3110434.00","1061089.00","--","--","1061089.00","895279.00","--","165810.00","59121.00","224931.00","48400.00","176531.00","--","--","176531.00","962.00","--","177493.00","176531.00","--","0.00","177493.00","--","0.00","1.38"
"110/05/29","102","4","8240","華宏","11290242.00","10246153.00","1044089.00","--","--","1044089.00","904296.00","--","139793.00","34618.00","174411.00","81155.00","93256.00","--","--","93256.00","140849.00","--","234105.00","91751.00","--","1505.00","234175.00","--","-70.00","0.95"
"110/05/29","102","4","8255","朋程","3284457.00","2344779.00","939678.00","--","--","939678.00","354189.00","--","585489.00","120301.00","705790.00","109218.00","596572.00","--","--","596572.00","18543.00","--","615115.00","594005.00","--","2567.00","612548.00","--","2567.00","7.99"
"110/05/29","102","4","8277","商丞","1553305.00","1341638.00","211667.00","--","--","211667.00","147293.00","0.00","64374.00","14835.00","79209.00","12335.00","66874.00","--","--","66874.00","-445.00","--","66429.00","66874.00","0.00","0.00","66429.00","--","--","0.73"
"110/05/29","102","4","8284","三竹","670220.00","453188.00","217032.00","--","--","217032.00","140673.00","--","76359.00","-1282.00","75077.00","17522.00","57555.00","--","--","57555.00","-2136.00","--","55419.00","57555.00","--","--","55419.00","--","--","1.85"
"110/05/29","102","4","8289","泰藝","1571608.00","1285235.00","286373.00","--","--","286373.00","253124.00","--","33249.00","29735.00","62984.00","7487.00","55497.00","--","--","55497.00","37140.00","--","92637.00","54308.00","--","1189.00","90964.00","--","1673.00","0.70"
"110/05/29","102","4","8291","尚茂","648564.00","688140.00","-39576.00","--","--","-39576.00","86464.00","--","-126040.00","26667.00","-99373.00","2902.00","-102275.00","--","--","-102275.00","697.00","--","-101578.00","--","--","--","--","--","--","-1.35"
